,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,473111906.64,505742347.26,404923238.29,391403570.37,257789060.04,184808905.68,293452247.60,114897515.91,173939074.95,440675594.77,114762579.00,51985832.25,33554756.05,58300970.43,132081761.57,104049396.51,67308778.00,72167491.48,46735444.82,76867786.97,54255251.20,67736322.86,235861574.25,70296245.61,109737656.49,58043859.06,148070446.98,138728794.25,135078168.01,106205537.76,116236383.22,225814763.92,0.0
3,交易性金融资产,100000000.00,100000000.00,370000000.00,300000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453723.74,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,97222818.84,64398680.90,68759087.58,105400100.00,89332550.52,107167420.49,108481418.97,59168744.20,105481074.63,64593216.96,0,113589623.26,0,89560851.13,0,75956300.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2892000.00,1324000.00,430000.00,5295000.00,2370000.00,7150000.00,4555000.00,2106000.00,0,0,0,0,0,0,0,0,55000.00,0,68000.00,0,0,0,0,0,300000.00,300000.00,0,1542000.00,0,500000.00,0,21000.00,0.0
7,应收账款,94330818.84,63074680.90,68329087.58,100105100.00,86962550.52,100017420.49,103926418.97,57062744.20,105481074.63,64593216.96,51773012.08,113589623.26,77776343.98,89560851.13,45678245.22,75956300.52,46215935.24,25268755.12,12508833.89,19776710.83,27284574.68,29122832.77,30755485.24,22157125.40,15528916.70,33555306.65,24476819.12,35582026.77,33969998.06,51310312.03,12835948.96,23343167.28,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
