,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,10739948165.30,11743839298.41,9730095200.78,8532753553.63,9279153452.94,11290816665.00,9584736108.80,8678803004.63,8478791833.40,7702172688.92,3250437455.92,2502863067.61,1894508857.69,1714365309.78,1750629211.84,1614526283.85,1252628015.87,1443616427.71,691215088.26,1080868940.80,866843620.03,1009260302.67,1223329874.30,1021706144.26,804521854.63,895210666.43,716812842.00,931080204.69,868867158.42,745007274.86,1114657414.89,933554456.91,909962796.02,903810318.68,641489184.85,580654302.96,466393056.51,516165677.45,500189935.27,287994213.66,383192225.24,384014181.97,257785448.04,233096595.52,293929193.58,221850235.28,218084747.35,256464086.89,234318146.59,263993221.87,263079136.79,222578459.59,116436693.19,145120981.01,202673806.22,196516201.22,136233203.32,119585927.42,176876197.08,248524775.32,193752178.77,238711756.06,0,243136274.63,209313934.64,287645627.99,39870282.36,31403139.29,27867372.66,33896110.52,0.0
3,交易性金融资产,200000000.00,50000000.00,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260100.00,0,0,0,1000000.00,1200000.00,500010.00,300000.00,300000.00,1500000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,17079439471.28,16250172897.49,16138869495.43,17938688098.17,16227470768.47,15413635941.27,14016758777.46,16529540808.08,0,0,0,0,0,0,0,4065758836.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,512856642.81,216758842.75,441978594.07,382105813.59,369041352.26,418372346.25,416363673.50,412199611.23,157893055.40,243436646.46,39900000.00,18000000.00,22915213.42,8228213.42,40430000.00,27454046.00,44570000.00,43180162.00,10740000.00,34980000.00,52152853.00,33970000.00,22180000.00,11600000.00,7325132.00,19830000.00,3900000.00,11240365.00,4582878.80,5692878.80,5266884.58,2137000.00,1087000.00,5967932.00,800000.00,320000.00,0,50000.00,200000.00,1100000.00,500011.84,1078614.68,23903148.10,23301025.93,22844300.00,22555314.35,1665045.00,0,200000.00,0,100000.00,200000.00,130000.00,0,0,0,140000.00,0,380000.00,0,350000.00,200000.00,0,1445991.00,585288.20,858000.00,0,0,0,0,0.0
7,应收账款,16566582828.47,16033414054.74,15696890901.36,17556582284.58,15858429416.21,14995263595.02,13600395103.96,16117341196.85,14506057747.34,14502202218.14,4871730040.10,5081028364.24,4433043632.87,4211222011.42,3600899049.97,4038304790.05,3486404914.30,3099232603.19,2914545468.97,3150544978.45,2939918282.80,2976697592.54,2692967084.22,3029980986.82,2632551150.57,2660376863.30,2206061813.63,2425809172.77,1829261278.21,2044402203.12,1983038745.23,1700317705.17,1033037912.17,900274326.70,666202608.96,524122628.74,517750003.22,473969995.25,359697821.60,441553871.28,479465928.76,497234206.86,474951744.74,654437899.96,177246942.54,222363177.08,427444516.76,495309676.93,262656885.13,267848945.48,306183240.51,318747708.05,136645754.73,137646312.74,186970360.97,147307837.45,145219967.57,175677459.31,158238422.69,158071426.15,290741355.91,312468683.51,0,263595783.70,137292102.76,118369482.72,75939154.71,71798967.40,84754012.52,84114851.10,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1311931427.44,1042732247.52,746409411.60,654461472.66,1043046015.26,980615433.99,479442103.20,386167363.41,872541432.58,1148776295.45,112337539.93,44902425.09,746508125.34,273090442.41,386056946.12,338558366.37,480187324.44,450114408.97,915794821.42,292871847.25,416254341.15,173823851.08,177155086.82,53600999.58,160163800.18,116552297.92,210173327.42,93464486.22,245931456.17,395072135.80,417658159.49,397014026.82,183459296.27,204158321.40,174448075.59,122242021.45,254839582.48,246622375.97,259734127.21,108071373.84,126998890.02,114745100.79,121605037.16,119709569.55,220876144.96,199122067.93,242191089.08,134695983.43,81939263.79,136983607.36,104888343.67,104004288.85,100590957.52,107894920.91,142771495.29,82389345.26,121391553.45,127473414.28,98998853.16,61649913.87,113406210.49,82685012.93,80118765.49,58602770.85,47192355.75,43948709.95,16555825.09,15286858.09,19945086.09,26367275.79,0.0
10,其他应收款(合计),2793589785.27,2811837405.60,2855827134.53,2513559817.43,2875613886.09,2510136726.91,2397377700.95,2642090981.55,0,0,0,0,0,0,0,730338806.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,240000.00,240000.00,240000.00,240000.00,0,0,0,0,1706719.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,34423701.43,34423701.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,2777173704.17,0,2513319817.43,2875613886.09,2510136726.91,2397377700.95,2642090981.55,2894482713.60,2745834653.80,909459189.62,727837756.43,765982958.30,858822466.50,684726198.73,730338806.51,971421932.56,1022601618.99,993608694.84,847142092.90,1009312181.97,869659315.57,722510840.41,569298195.59,426533273.46,466959720.02,469024192.84,465717144.14,479309782.06,290883392.64,255489733.76,271985300.28,548539655.04,437254717.89,288922415.26,263620459.59,303339106.93,311832169.86,228475815.54,164374695.39,299084572.31,235928119.16,122057381.48,125427143.74,119759219.97,89636665.95,126043213.19,120257260.74,159041426.28,162866750.68,159311362.65,232302299.06,232583526.22,186427703.84,128308500.64,101713047.92,82875064.74,122052818.48,152488301.99,97048563.82,151705134.44,122807590.91,92683392.66,75819663.44,117836752.82,73639657.86,26722178.85,21639413.33,21251396.50,35061011.41,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
