,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,962119107.32,966292423.92,669451336.86,1785011451.67,803551329.09,812010300.08,479175449.84,659177473.18,648643854.21,663589699.32,1068722682.92,1031820702.94,931326807.45,832894974.92,697047977.79,716845328.95,867230994.30,290226365.95,221509448.87,294270992.15,294731219.11,239784021.60,173966262.04,317879870.26,282964562.56,219151762.27,276218170.79,332175542.84,375779539.39,292562938.81,338185663.77,254704507.27,341254771.54,382961133.16,316581422.14,353041949.50,421019994.80,390117280.09,192413652.67,191397399.19,307881265.78,229426505.98,160384545.48,286496539.26,274665119.29,250315814.87,299546990.41,442134586.44,504237281.75,246210796.12,198162800.60,361477436.80,376766325.46,354493082.12,352729648.38,371368219.98,419387131.34,329396248.09,261150035.74,301036861.00,286803135.00,213035873.91,205283521.44,189450428.00,149724999.01,172427598.49,230789526.87,261346240.00,258541815.82,217108738.76,213110309.06,244590202.00,180158256.74,208791047.00,145919306.89,169918134.00,202712210.00,328692492.00,289968742.38,299279828.23,0,154435346.83,12936794.00,18469471.00,15499126.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27557.50,18575.00,11425.00,11425.00,11425.00,11425.00,11425.00,11425.00,10011425.00,10011425.00,11425.00,0,0,0,16108108.00,0,0,0,0,0,0,0,0,0,0,0,0,82672947.00,40750.00,0,180750.00,0,75750.00,464066.00,573053.00,401273.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,63188300.83,74141652.71,62567275.93,57674365.15,68254142.00,60824657.37,52646602.32,62413452.45,0,48594040.70,0,39305725.53,0,60835899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,56280.00,0,0,0,0,0,0,0,0,0,100000.00,650000.00,650000.00,0,0.00,75000.00,292500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,150000.00,0,0,0,0,0,200000.00,151764.00,231764.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,63188300.83,74141652.71,62567275.93,57674365.15,68254142.00,60824657.37,52646602.32,62413452.45,52096156.40,48594040.70,31596836.87,39249445.53,52563011.90,60835899.64,44487195.42,52445886.65,55381109.85,40278242.77,29541359.52,42243490.83,40976276.73,42903723.78,36471945.66,37647640.18,53377008.66,55958789.63,49567627.48,55092743.51,52159569.02,52859868.43,27429696.85,48114177.28,52200949.74,60371947.92,38074135.01,42564795.71,48020637.12,57582924.16,39667645.49,47564493.90,60404981.50,44515686.32,42907619.82,39356960.23,38474196.37,41009526.13,40652342.77,34691671.85,38234698.24,34371069.41,15033142.27,28201391.86,32633499.62,36732559.43,16893133.74,25194182.54,32591232.39,24806793.22,17709080.72,17954096.00,15276631.89,11416576.48,7970670.33,8994483.00,18508761.45,15359391.82,14428615.29,20951564.00,74681303.44,38873984.59,28217693.54,25171567.00,46426640.93,28604029.00,30301547.60,36241935.00,35244234.00,24643722.00,26097661.20,22864101.12,0,19946974.79,18019711.00,14998015.00,12299829.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
