,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,137700775.22,108871780.95,270072690.87,174489837.39,68792122.93,117095031.65,293810798.03,814589687.26,818034047.96,784709142.46,606613850.66,767326173.26,216656999.97,356924115.10,261169580.26,662676047.71,663602677.33,666188023.86,121894762.76,179508726.80,85061781.02,128163591.42,122346336.42,108181686.29,0.0
3,交易性金融资产,315060000.00,274700000.00,229000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,632876541.29,684845121.42,713013668.63,721598597.03,592354947.74,610176196.14,604537336.28,599467196.98,0,552336901.37,0,584507378.43,0,405037869.56,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,83202372.00,107293660.17,113073170.00,68140486.40,44118198.02,42419319.80,43085497.80,35371593.40,32047123.40,63439110.36,28517500.00,22480930.00,25100000.00,33480000.00,13447885.00,40190000.00,19000000.00,42798147.00,21998147.00,16850000.00,6000000.00,11872176.27,2256133.50,1700000.00,0.0
7,应收账款,549674169.29,577551461.25,599940498.63,653458110.63,548236749.72,567756876.34,561451838.48,564095603.58,486618055.79,488897791.01,528803336.03,562026448.43,422030135.78,371557869.56,316213091.53,375600051.05,369510342.02,335643436.70,322703351.90,338204887.27,363832201.26,363965844.58,268718762.65,186203424.62,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
