,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,18469618237.41,16084693924.75,16149474568.74,14810933983.88,16114883673.51,15615785712.93,14487134885.08,12613731887.29,11697218882.84,12603511283.48,11758073861.04,13405852966.48,13091007880.23,13778388784.80,5545882814.27,4708909349.22,4118291426.52,3882706673.51,4300874391.29,3443025750.24,3180887532.85,3253281386.55,2845245762.68,1953274394.58,1935681740.06,1924553365.58,2143286095.62,1252423004.57,1135435400.94,868034639.38,789117665.72,444845122.53,384135738.08,377997659.98,562273955.54,658170087.44,707396997.50,633996130.87,759746582.52,688529495.84,696933940.31,538512506.88,519331599.48,345904099.73,381133762.58,274669507.36,675565210.47,592221509.71,753173534.25,447057850.47,525037338.09,497125795.45,489127579.61,465359714.35,612939623.84,534991748.68,616982949.00,698659150.99,791377006.53,981624099.36,880824597.90,857986673.10,861013185.38,948486234.59,816439041.14,905435325.48,892142916.49,1110519948.96,1019903178.95,846940517.31,865150772.53,931037830.06,867407649.48,1143007553.18,488340878.45,551113110.26,510100865.71,507629180.84,654114596.68,0.0
3,交易性金融资产,0,0,0,0,0,723091.29,710709.58,4754610.13,4875057.73,4712033.53,4831122.13,5752643.83,6026123.94,5806363.07,5515852.67,5487104.90,6499789.60,5428141.30,7064621.90,5721240.60,4686023.00,4485367.70,3408360.50,3138841.10,3362667.20,3371437.50,3014601.60,3340243.50,2875920.00,2528924.80,2871401.80,2983610.40,3127692.50,2946566.20,5041545.90,5884764.90,11669292.02,36814594.98,5288996.64,15408803.26,31331949.92,4406870.04,4010312.46,3632388.48,3008354.28,2526707.58,3369088.68,3233431.56,5511375.30,0,0,0,0,1950520.00,1950520.00,11950520.00,10902520.00,13110000.00,13110000.00,18562000.00,18562000.00,18840000.00,19752600.00,49149660.37,49499310.37,50464244.58,50464244.58,41226385.90,61194385.90,84226266.03,77988074.44,68151874.44,67988074.44,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,14081106061.52,15641460136.48,14757997570.99,15993667998.37,13653056156.35,14147501540.05,14408235873.65,3666370435.63,2816424481.59,0,3121407037.18,0,2713131492.50,0,3249634761.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1526081541.94,995834513.43,1418119952.33,3326637220.05,2780597684.01,2663620850.35,0,2601618507.68,1702655475.08,1548434433.40,1939291857.86,2177650110.48,1604767885.21,1272562420.57,1625767798.24,1856227061.44,1450035581.39,1399200905.85,1810123731.28,1908956333.69,1465748952.32,1245271108.56,1518938913.88,1601504041.90,1326353755.90,852518990.67,1098677643.38,580655514.46,844429241.87,329089985.17,487144577.83,511184289.52,430388075.25,263711171.20,241329638.88,293842554.37,200470880.49,119490004.72,148889713.41,155833241.28,160026900.02,132053925.45,152255475.13,169603821.72,156650052.37,167557440.22,426555408.51,544999357.25,541646454.63,540840250.99,622355238.75,456411902.49,380009988.97,462758817.08,371033967.05,356012681.10,331753863.41,283519403.07,304437220.32,186375813.97,185209600.23,68748119.30,57980003.78,45794546.08,52280755.19,26197372.51,16152920.93,6860995.90,180000.00,2811200.00,0,0,46710.00,0,2596.27,0,121780.02,44948.38,695766.91,0.0
7,应收账款,12555024519.58,14645625623.05,13339877618.66,12667030778.32,10872458472.34,11483880689.70,0,1064751927.95,1113769006.51,1118055018.77,1182115179.32,1008390760.87,1108363607.29,1140846813.05,1623866963.31,1147133354.86,1051642996.39,1363049688.90,1495785370.52,1165124555.21,1005958251.13,1095080731.95,1147362123.58,1190107771.63,973184749.11,951446924.95,989133358.78,818694385.95,734068939.45,760854207.30,664804763.75,665039976.36,446596366.96,601505882.26,478448919.74,490336128.75,331182885.42,514093152.02,487190769.00,486516699.33,352562903.02,404777676.00,420399869.49,448940727.63,455127008.17,351684777.78,1289975173.32,1225650794.42,1636713922.51,1874149993.89,1797114849.98,1644898597.26,1356441652.87,1575681251.24,1469007743.95,1418021557.46,959776870.53,1270449610.73,1258719485.68,1366163037.60,967659441.43,1210482802.89,1219050645.40,1087690759.22,878361678.85,1065253981.01,1009479818.74,936711819.56,716482532.62,846218188.86,806581214.37,741033638.08,547182576.57,624465487.93,465904603.69,595665104.49,526803686.93,550191158.03,508900526.71,0.0
8,应收款项融资,1515914114.01,825013130.44,1149913285.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
