,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,79363863.46,73627264.55,227939212.93,279782584.98,220377293.37,305915632.94,335312687.89,267024602.84,688107626.54,127676875.75,174085454.51,177632421.76,260479483.00,217676094.00,192924208.29,181241909.93,178325566.11,222980305.85,135460439.10,214380173.72,286738912.67,435312478.79,430082861.59,463113778.36,391312172.95,332406921.70,586717271.01,542834872.02,547032545.63,460157429.81,431462955.48,276303056.61,266057780.20,264922177.67,396728349.90,246618241.36,222589899.47,309973146.65,203772554.42,163752957.41,177290151.13,220506866.78,202218763.24,55357651.46,102287591.30,110364889.38,170165562.00,171523070.15,230831033.39,217045449.20,176049397.37,222271441.95,118982779.27,139423999.47,118922348.12,118226058.89,106345679.24,75734565.11,79522801.53,61886879.22,112739527.61,174304580.22,339672299.56,565223545.66,622308959.68,0,881045955.69,0,900114456.77,889714614.81,887135369.99,931068987.12,1016975070.55,632755421.07,585827027.72,31944319.61,83617774.01,4948312.00,12815387.87,0.0
3,交易性金融资产,35000000.00,133912776.96,93912776.96,93912776.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.00,0,0,42931607.06,43449722.40,12932271.90,12932271.90,352256379.96,360000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,139487587.99,150191416.55,179898011.05,151524575.53,121823231.23,150449903.66,126026180.15,90041420.34,78852471.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2186237.98,2303275.00,1950000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,43150000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00,0,0,0.0
7,应收账款,137301350.01,147888141.55,177948011.05,151524575.53,121823231.23,150449903.66,126026180.15,90041420.34,78852471.44,110503104.05,177277045.78,90116060.11,74130618.66,98450100.39,107276625.34,83623105.09,69500068.74,83039837.26,83123767.81,67779604.44,56403508.17,101537485.33,117848898.18,106229017.76,89585403.52,104081359.99,101438223.03,70342587.16,53533665.50,53242822.72,54257738.50,54350682.88,29101500.14,39412676.65,25441865.09,38784135.52,46386871.22,47380134.43,68621767.51,72300205.76,50416218.85,65737641.81,56040698.27,59916022.13,33989809.17,62546799.74,47641729.49,44179050.55,21123273.71,56432249.90,38843230.28,37113459.99,19203386.05,53377164.10,46766703.07,38743498.21,26022409.88,69299729.16,66949768.30,49707681.63,81039551.39,114376447.98,95426572.64,105540995.88,96531706.18,0,91081542.54,0,101824755.73,129098180.57,116331822.38,125085313.30,116710477.91,67640746.42,73806354.98,7693341.89,1685477.27,11021835.07,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,50212027.27,58595783.62,23340342.29,16740349.59,20217413.34,8108511.01,7452143.94,6853209.74,9583782.14,11264593.96,8664717.20,11349125.02,10872686.49,19687495.44,12346536.15,11398627.00,12775516.16,9069901.49,5444386.08,7002671.92,10260593.43,71208137.44,65241545.75,171784966.06,212051225.22,189146488.60,153881993.81,277327380.66,37316438.36,25361166.30,48280817.80,15501241.70,11077386.63,4744894.97,8244226.02,17751614.84,15319804.01,12996979.24,10989218.93,10532366.55,127645255.36,125717364.57,128247570.67,124673166.69,110036582.47,116679073.27,74758520.97,25379342.57,18566449.36,19151125.60,33950504.75,43889737.17,40890054.92,40597419.68,32497733.92,32376802.60,29971357.60,53649363.80,40292707.90,40559934.94,28430116.94,120261328.31,103608320.93,117331505.81,101796840.40,0,235809304.29,0,117134586.05,75796099.50,71624177.89,1717555.95,1916044.95,1715997.50,29802.00,46000.00,169500.00,0,0,0.0
10,其他应收款(合计),4351583.91,12839255.41,14974800.19,25229280.74,25955662.60,33994679.41,40532256.33,49520170.06,48240500.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
