,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,106194908.99,90403147.98,100653975.56,103880039.56,112084792.88,115170534.94,96918139.69,124008232.14,131500178.58,126239465.00,124433885.81,104810722.10,143332852.64,93652758.47,108126902.62,93910789.89,129980911.14,109589909.68,102943165.82,119082474.40,172044198.56,108070559.23,108912435.45,100233816.05,151086820.84,88253879.08,104943064.17,103321072.32,109194717.39,48175962.61,57038330.92,60155187.65,89194799.57,32703803.08,32339567.00,53664779.32,94782059.40,69496092.22,59262129.69,50981050.56,61149006.92,20736290.92,22085674.44,24115606.89,39262529.85,22677200.56,25842557.61,36675522.29,59120873.44,42688804.31,48812449.99,29799411.97,57865196.78,37573435.28,53590947.07,43585833.08,66600747.41,76603165.93,77767900.97,67286431.03,135279933.44,63843362.99,72939314.59,72440887.40,106675518.40,52038312.80,74230623.73,47393424.17,87074181.80,86617186.04,89098075.41,109471358.51,98928286.74,180018967.39,228454202.64,198995859.70,235034970.75,148080079.58,204720858.01,215098525.37,149372147.82,0,215794738.81,0,162143582.10,102879083.90,128097857.07,95386288.39,132842916.74,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36595800.00,36595800.00,36585200.00,36585200.00,41072720.00,42351055.00,42322875.00,42322875.00,0,0,0,0,0,0,0,0,0,100000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,278983398.11,250538925.96,243683703.12,226419736.27,262865768.51,181349991.29,201290536.42,178820884.49,204798661.04,0,214005214.98,0,200603699.72,0,198215173.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1797114.18,1477742.00,1565780.10,762580.10,1037823.14,680000.00,299130.00,4222564.18,3232422.39,5893174.24,1038266.97,688417.94,653734.58,2140296.62,100000.00,190000.00,0,141285.00,3750348.14,4000000.00,0,2020000.00,170000.00,1030054.80,447400.00,12223632.99,10264330.00,4492173.95,2194000.00,213300.00,200000.00,0,11260000.00,11520601.99,1441391.89,10115390.77,10301160.00,0,463900.00,1000000.00,200000.00,0,0,0,4879509.66,84437.00,23360.40,2261160.40,8313920.69,2342717.00,2540789.00,1501752.78,8140900.00,2380840.00,1476046.11,14170996.36,2848416.86,1757121.20,2501068.11,2909508.87,5789400.00,30866201.42,46599840.45,12440495.30,17560495.30,11150000.00,1052080.00,0,5000000.00,2535350.00,0,0,0,400000.00,0,0,0,10669000.00,11230000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,277186283.93,249061183.96,242117923.02,225657156.17,261827945.37,180669991.29,200991406.42,174598320.31,201566238.65,203392243.31,212966948.01,202671973.32,199949965.14,188526684.62,198115173.62,205769640.22,198923765.99,182327576.55,170705672.10,156003728.33,174831249.42,172569343.30,165139357.41,161148419.07,153532691.62,152081000.77,165142135.35,159151882.31,166068579.37,175673973.99,176210900.97,187614634.38,174771423.18,178561331.45,166052609.06,151351983.57,168274592.26,140794351.69,125146874.27,142662227.84,162644493.89,143062319.60,158073683.30,150211161.55,152539600.35,197029710.78,235169026.37,216646835.74,215100998.62,224725248.31,269656421.03,227729699.68,262232725.56,257326876.75,237915412.87,250425973.86,248989206.27,258805969.51,289704663.06,335126341.72,288964625.90,276717281.28,286416332.03,292218275.97,245064969.39,233009483.20,219204599.15,215753680.12,192538970.12,32197511.54,26590922.82,33497886.40,34131243.96,64855611.80,66974494.56,117945234.99,155145418.72,249932175.02,233277056.19,295982598.97,315547323.82,0,394430089.22,0,414893148.22,482608647.00,428234639.16,347508637.33,261087448.46,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
