,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2817920894.50,2608107818.50,2038024951.05,2832442969.39,2124524996.32,2053744068.06,1821466139.37,2720583786.78,2363042700.42,2980434574.99,2596273900.39,2951743797.84,2603279644.25,3092347803.12,1677591492.62,1287640539.06,986737635.38,758817861.23,579914053.08,585055559.95,561800403.72,582876524.85,953022518.70,833968297.59,976468685.82,1038101347.58,1005030338.31,1313555335.00,798485320.49,1404634441.40,1260099335.12,1524662038.69,1018999531.05,291796991.71,263138688.46,380068577.27,258881333.75,342491409.57,597399737.09,623927524.67,218754995.03,1091537470.38,622360763.72,544110538.16,347171242.67,349837992.88,563766336.15,452062805.86,190665302.76,262528734.97,428677337.07,331083499.24,490764819.04,562840355.71,652176878.59,738452361.09,546658595.10,484811330.51,462967894.84,616977204.76,512809594.25,394952981.97,372113423.79,304811876.78,248346361.55,202254926.78,275422755.55,203254821.79,131937987.12,275626693.05,282234532.21,0,461365867.98,111145011.20,829176919.99,140949288.04,220330798.83,510985501.61,418074372.93,575597708.68,477321277.73,0,359369234.00,150204541.00,131011074.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362001.50,1362001.50,1736316.00,1736316.00,2152283.58,2133981.48,38752995.08,43555429.90,41247196.92,49078039.87,4237638.26,4238010.00,132629888.73,133259399.25,138632376.71,133833705.02,0,128378768.84,227082019.21,152726686.27,148396396.70,150028677.10,30000000.00,84780000.00,120000000.00,0,0,4470000.00,5936447.00,10225464.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,125343724.66,94364130.30,103117760.85,105447913.94,91076995.07,97539024.14,94111175.70,103251150.46,92642625.45,0,81861655.16,0,40681197.01,0,85563075.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,125343724.66,94364130.30,103117760.85,105447913.94,91076995.07,97539024.14,94111175.70,103251150.46,92642625.45,91856731.95,81861655.16,117818969.61,40681197.01,90273234.71,85563075.45,59694250.62,48147335.85,83838652.93,72092863.12,59128695.43,23621958.13,47500213.97,92524304.33,101822320.98,27898415.37,61587935.78,59781581.07,63853429.39,22057103.81,48250573.22,40578972.27,42918016.07,17726118.11,44424071.02,28880874.03,28276108.43,18043508.27,41313585.34,25668410.95,28581571.52,11873742.02,31130337.32,25997653.39,39245537.82,12926961.88,36179872.58,41091857.79,48694421.17,22736135.67,35208068.76,54074389.69,44324091.71,26235092.85,33589007.52,34437169.92,19591857.24,32807109.87,17618908.59,41583620.10,25572903.47,24799226.94,43867939.04,24487790.04,52480815.04,20135484.04,8979468.71,6520313.96,264319.03,1764319.03,343484.60,0,0,0,343794.60,343484.60,0,0,0,0,0,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,10894246.41,17724649.63,2863265.25,1283038.94,1912943.40,45853206.46,1734012.97,3595779.88,4451901.75,1660931.62,2090098.10,1394688.22,2860130.35,3655794.38,4039664.37,645234.93,1914808.89,3054570.00,2475322.20,1383970.77,963349.67,2416813.36,1759930.82,2410908.20,2921945.75,4831090.32,1026119.75,22454164.50,47164329.75,129509847.20,154634390.01,260584983.03,144982896.65,372971002.10,163352203.10,282192270.97,195653487.32,454785168.49,364331582.77,292852790.55,292435314.87,334034793.81,252668125.81,190292072.71,85663885.90,89889900.99,54017991.66,4377901.75,7049638.50,113531346.22,85129628.30,47557148.54,6382490.14,7264582.97,6511077.86,8708560.88,7749917.44,15524682.99,7267146.47,1365036.20,2084059.18,3538291.07,6637936.76,4406241.15,4582385.13,1299551.88,557610.88,5635049.28,5354812.68,1197339.63,230184.58,0,0,0,192680.40,47974.54,3152.51,126194.11,0,1799059.10,0,0,563033.00,57165.00,1210511.00,0.0
10,其他应收款(合计),26618178.57,28981121.30,52775962.28,17798021.47,16487256.02,17810306.93,177797424.33,16557843.22,15415512.07,0,46122753.23,0,25167879.53,0,63600097.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12444.44,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,371700.00,0,0,0,0,319063.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,7205472.90,10589003.82,34145770.80,1205472.90,1205472.90,0,54521442.76,0,0.00,0,23054984.51,0,0,0,44698439.36,12376405.10,0,61556700.00,38667000.00,0,0,16290318.11,137853597.49,40463850.37,16648284.74,42648284.74,80648284.74,25360130.21,53360130.21,69360130.21,6215431.47,22658881.05,90658881.05,104726548.60,163878984.67,0,0,15459045.51,69459045.51,0,0,32521691.32,54842253.25,132989479.54,14970025.14,26970025.14,40970025.14,0,0,0,0,0,0,100000.00,100000.00,100000.00,18624035.99,18724035.99,18724035.99,18724035.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
