,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,102880811.02,76352538.01,97398503.94,137100345.50,165005942.05,158129103.69,178751545.21,183055346.74,34394765.55,24716264.19,37112054.80,38872871.12,26316475.29,172680363.79,153124236.72,156539936.12,171654467.30,39599847.48,43420687.31,46900365.92,16966993.90,12679288.05,8575697.40,63376592.37,24316439.34,44787122.19,35492778.32,66136168.59,70127345.08,77390224.75,84238858.06,88002145.08,167112.83,5599808.69,4860785.94,3202147.93,8328786.81,70842575.30,267899.37,584362.36,1530050.42,1206853.60,2651952.23,3107193.51,10022535.18,10260685.01,989417.66,4625054.41,3328282.72,5110156.26,6974074.32,85272943.93,17439019.77,12053796.73,8657906.21,15634229.17,25434076.19,10767541.87,17562614.23,15607268.44,66807648.34,69326410.89,24835355.83,32825210.90,115723017.91,67720087.82,27572757.62,32800563.26,63984392.74,72744071.81,72526928.41,84679449.60,77676982.49,86274868.48,18612203.58,48191932.95,4008231.72,1677988.21,1260654.65,2120416.28,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765500.00,14729396.00,17647445.70,3116890.00,0,28930.00,0,14630.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22924967.91,22924967.91,22924967.91,22924967.91,22924967.91,22924967.91,22924967.91,22924967.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000.00,90000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,10181137.54,13608591.47,17661171.53,16062440.24,1266184.20,1266184.20,1237144.20,1237144.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73266471.77,56568169.20,59736844.73,44680000.00,28896889.69,17334118.20,48642443.16,26677346.17,36858827.67,50340354.42,46363334.32,38123154.24,31290000.00,43124957.75,3000000.00,40741745.84,48971428.65,23158679.81,25678228.77,23813774.64,11611226.14,19236687.88,3854316.53,300000.00,1000000.00,1100000.00,5387000.00,0,0,0.0
7,应收账款,10181137.54,13608591.47,17661171.53,16062440.24,1266184.20,1266184.20,1237144.20,1237144.20,3118178.41,12776015.60,2028623.40,2028623.40,20357385.50,20357385.50,7877087.50,8591340.10,14524154.63,11455771.56,11347831.56,11982924.89,21433075.36,13927381.66,14169841.66,11654079.66,30994773.16,13739348.13,13840005.07,14201572.07,12438645.00,9125523.00,4504401.00,1001533.00,6075000.00,4575000.00,9075000.00,7575000.00,11699600.64,10199600.64,8699600.64,7199600.64,0,5770200.68,5770200.68,5770200.68,6410800.75,6410800.75,6410800.75,6868628.01,63488428.24,57631447.81,40490184.31,5265853.45,76170965.66,78767782.53,82442545.70,86003824.15,84187714.19,130130051.08,169068159.96,160085687.41,105569137.47,117025446.26,82458353.80,103245807.64,151188374.95,168422639.75,236965902.83,235340526.68,229221333.95,232485715.73,252140702.70,247894066.79,258113751.35,267421935.14,289179585.29,261753319.65,236379769.54,196654649.93,230431812.88,198231452.47,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
