,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20161231.1,20151231,20151231.1,20150630,20141231,20141231.1,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,66835038.32,137137444.21,71260971.09,71035205.15,57541500.07,53952621.47,34708473.98,52463772.77,78932450.79,48740449.39,49464813.02,314449288.02,54448935.94,42581270.72,42581270.72,18813549.91,18813549.91,38126782.53,31192789.09,31192789.09,17650339.00,6584546.28,0.0
3,交易性金融资产,185079361.11,174406761.01,21061250.00,14030197.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,398961874.67,425207473.79,283662468.20,302084301.70,287037006.78,285078255.81,255756307.39,244546180.88,211148843.67,199670790.63,164229105.68,185928443.41,160133166.92,0,138953182.57,0,92341946.26,0,0,48185825.51,0,0,0.0
6,应收票据,16785086.47,3888886.00,12313600.00,5192090.34,3390000.00,930000.00,3771292.00,2644948.00,4015000.00,5570000.00,2596000.00,9580000.00,2860000.00,2585656.78,2585656.78,0.00,0,100000.00,100000.00,100000.00,0,200000.00,0.0
7,应收账款,382176788.20,421318587.79,271348868.20,296892211.36,283647006.78,284148255.81,251985015.39,241901232.88,207133843.67,194100790.63,161633105.68,176348443.41,157273166.92,136367525.79,136367525.79,92341946.26,92341946.26,87883547.28,48085825.51,48085825.51,41222139.49,5249506.62,0.0
8,应收款项融资,0,15794850.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,45586079.28,14760537.89,17958697.46,10305821.04,5602966.58,5251793.94,9891914.29,5070764.90,2406764.03,2305564.93,4518340.32,1425356.18,2867280.77,2761105.32,2761105.32,1975783.51,1975783.51,802371.43,1161503.04,1161503.04,462501.25,583363.69,0.0
10,其他应收款(合计),21516649.72,15386255.22,11771420.97,6517993.94,8036214.71,11055952.73,12283365.85,14079779.27,7024760.61,8719710.18,7595668.95,5752277.80,6891706.74,0,5643584.12,0,4814087.52,0,0,3684562.26,0,0,0.0
11,应收利息,0,0,436100.00,479430.13,715630.14,1842821.93,0,2874174.56,1622794.05,3093093.14,0,0,0,0,0,0,0,0,0,0,0,0,0.0
