,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,42466839474.24,196786685605.45,219513527915.41,203365713047.35,225959910459.33,216540746297.41,224319423750.05,196644867818.97,211560276031.27,201170015711.86,190132537256.05,195393613174.69,239948593117.82,32292290.39,43162619.85,31576961.97,104158997.19,86337844.30,13345118.66,41824026.35,122643952.87,149526062.80,38668294.04,42858932.21,101522954.54,56878957.44,27417904.47,66704982.63,164945934.64,81976277.19,68259687.88,113647830.92,201266099.67,48075091.35,37203097.26,76104361.81,126814280.75,31200584.21,90516587.33,56113401.38,121533295.75,39805146.62,55671281.41,77274920.35,115153834.56,64840030.65,72812548.80,149008936.96,270689591.58,151866863.03,138298863.37,127819968.63,222250861.68,97145218.25,115019601.37,129683245.22,174135632.94,153444372.77,169787167.43,199846868.85,120749631.59,126560122.13,154734814.67,112099970.84,68117955.70,56857006.94,41023069.43,11280536.81,26615305.44,8769483.96,7149750.40,8772995.50,25624262.89,13258949.34,22149806.33,11497097.64,24146556.81,15396824.27,16556410.15,16573434.73,29992627.14,0,14751256.99,2892312.60,0,0,0.0
3,交易性金融资产,28673371966.67,35388069319.31,54447410757.73,55830888100.72,54908943710.65,36154612478.97,27369562425.41,14146636324.54,17995066169.86,8139717115.24,9072639361.40,5491128997.65,9249113027.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,20000000.00,0,50117835.20,0,0,0,0.0
4,衍生金融资产,193151932.81,376384735.12,163773245.83,194836829.10,232162770.35,697273618.22,639200884.93,493121459.99,453013422.95,546111259.37,274526827.77,529272347.22,843094121.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,32883070.91,78806431.06,59938026.67,64161232.18,33601800.03,52491925.19,62293742.10,49673001.86,15561432.01,0,46034455.01,0,12274017.92,0,709082894.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,23466396.98,43581000.00,55631250.00,19686992.46,12015940.00,24908504.60,6161165.00,52564643.60,26017700.00,41308232.00,35853662.80,62930802.80,34795793.76,95490881.66,80216146.00,49277868.40,41780350.00,56167765.94,68566528.16,47952501.15,26614310.00,13570165.00,30276600.00,42043898.89,26678569.69,41821744.00,58901012.26,59726246.77,19283890.46,44767849.29,22840146.80,29907222.25,16241947.87,20002344.50,32984488.73,18311077.12,41238274.62,34258337.52,9209150.48,10042778.26,3708635.12,3448096.89,22151953.20,45187785.66,27468194.60,23186400.00,3540098.35,10019400.00,2731400.00,10140000.00,11889500.00,9597200.00,15496500.00,9215551.90,20297759.19,35936759.19,510000.00,614000.00,0,3739354.08,1240000.00,8591607.21,1220000.00,1965600.00,12599438.24,6731059.51,6430000.00,3045261.00,0,0,0,0,0,0.0
7,应收账款,32883070.91,78806431.06,59938026.67,64161232.18,33601800.03,52491925.19,62293742.10,49673001.86,15561432.01,28555277.15,46034455.01,35025643.07,12274017.92,679916291.78,665501894.68,803266878.14,825769316.36,946576397.89,1022852750.72,833384302.47,728490825.63,901655159.40,893763650.47,966988865.13,848562681.74,1009680127.20,962899632.52,860305244.89,874638714.00,903546804.66,957771494.78,935677270.03,828266167.71,1054277182.92,835547145.28,656703712.48,632710260.09,652967433.43,545439219.82,395468706.66,388515751.48,431966370.11,443403488.20,358023405.63,325278709.21,290597308.12,239976135.89,225880023.57,227726191.78,283124238.27,272502765.77,238356895.87,166499095.16,229180813.61,201667709.56,180152020.97,130131363.35,120692757.01,126675810.80,134886506.87,102422808.47,114293386.86,95732726.36,99213784.64,97048033.80,126739406.19,136660552.43,140574949.47,116985594.87,151508078.18,146119845.23,140116579.76,116373248.19,171087914.34,138181098.38,135231904.98,141328422.91,106291132.12,78847971.43,70365640.67,62024577.09,0,72616159.87,54479602.95,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
