,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,961672422.77,691371003.20,612911029.02,574302369.03,589730132.07,780104422.26,585198621.06,469248565.75,377792373.03,343800051.20,435871767.93,855377803.93,844271900.83,832289256.33,859105377.35,250084746.71,174007446.03,290438061.43,230192071.59,208747632.43,426920795.27,281805984.39,259925641.82,308014131.54,531122595.11,671550217.69,594822395.48,614771908.85,532708062.63,413229739.10,420310853.99,235665420.16,321194938.16,488708866.27,344950484.01,336613031.12,316244682.21,216683365.37,207983291.03,129800875.13,168764468.79,229496989.12,247794819.40,193774679.77,97697014.24,70589949.39,61216857.07,89089913.64,153934656.33,177438015.41,164268539.22,104476822.72,129512287.34,193514845.29,225910580.00,179465680.26,234913905.92,198983563.88,217332882.10,215131942.85,197039803.79,225750370.88,239152893.57,130310075.69,121949436.90,134747944.47,116285303.56,68171073.36,67410836.82,83290605.19,71801255.76,0,88623107.63,89095037.37,115438720.41,69223922.06,154638424.11,60131728.90,43674264.07,35066521.98,82963191.20,0,72470144.92,0,0,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33474545.65,28408127.93,0,5000000.00,5000000.00,5000000.00,0,0,230000.00,0,9000000.00,9000000.00,9000000.00,11000000.00,11000000.00,5000000.00,5020000.00,6000000.00,15000000.00,15000000.00,0,0,0,0,628100.00,598820.00,1437300.00,2435193.80,10097887.38,14504891.07,32000000.00,15617571.95,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,369345002.79,487586699.34,368586166.60,456502653.01,387294735.09,372582085.77,340559721.52,257765228.47,221910570.30,0,139494846.90,0,121859598.90,0,154427635.39,0,0,115494439.05,0,0,158467274.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,7071634.36,2792800.13,127197788.00,132909435.57,93747281.67,112155885.00,114775265.00,87122500.00,12734863.67,4270144.00,4508547.00,3049464.63,2578001.20,68764565.01,70765119.46,9105993.53,19362881.68,14208339.50,18441272.60,65004644.62,64182145.15,28845114.95,24336166.00,71298699.66,73049533.42,85170686.74,146276505.54,66861322.34,53635681.92,86310088.04,65559915.50,85179431.41,87866773.52,148424183.59,118332813.46,69723202.82,82013709.01,40185217.20,67556035.64,42792946.99,86695303.23,105063012.51,34412180.42,34757595.85,83139598.87,71586246.24,81379685.29,102122573.02,165317856.63,137862831.62,131679225.42,129580055.53,70986924.90,85300623.60,55869192.96,36100861.32,64314419.46,20173033.54,19077747.89,41016731.60,66115616.19,60763355.23,46278837.49,76342898.93,30385262.85,54573821.69,69175519.09,51893913.04,19512231.24,20250719.58,0,9720000.00,21969500.00,19966204.65,5570000.00,0,4100000.00,2570000.00,1800000.00,6290000.00,0,1800000.00,0,0,0,0,0.0
7,应收账款,369345002.79,480515064.98,365793366.47,329304865.01,254385299.52,278834804.10,228403836.52,142989963.47,134788070.30,152486798.68,135224702.90,145550833.61,118810134.27,135436344.71,85663070.38,91532584.43,91532913.78,96131557.37,93398229.29,101631803.35,93462629.68,95034329.77,85515140.62,83574984.09,97837379.86,162900129.11,102001231.73,120873994.93,101098564.33,106516460.78,85640274.69,121619212.08,108300992.33,187407824.52,259748823.33,142815741.79,90506924.85,123181936.34,116761112.59,124388907.93,99873174.10,69360242.72,68310950.67,79219631.65,60156555.85,64329037.01,76887032.81,52496543.04,42427825.97,46639137.47,47237515.20,24821491.42,35091771.85,27447978.72,29237433.83,33187803.45,28069433.85,27448878.60,21396560.67,17092361.07,32624719.08,43767016.48,46625985.82,48606965.29,32546447.16,53277818.26,49968327.31,45068190.35,39472339.40,55379700.01,71957912.36,0,44191137.43,69616868.21,41080216.98,29662586.39,50190626.43,70032318.48,78634108.43,104176894.48,78885397.11,0,105371978.07,0,0,0,0,0.0
8,应收款项融资,74275715.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
