,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,32839117977.25,31300363665.48,31518727706.41,30115441484.23,30430982922.91,29021857926.25,31258536945.03,29285598667.95,32587901535.56,29840844419.67,30130335036.61,28920741519.77,29894812379.14,26753593211.70,24156338286.86,23140292292.59,15574195241.00,14616065763.59,18013535246.69,15269552930.48,15659312079.22,15121807779.54,15591769454.72,12701997502.43,13472065010.81,14190885957.26,14403928209.68,13646938014.47,12928016156.89,12152861667.07,12089755317.57,11934126693.55,12354784246.31,11034068312.64,10874697313.25,10903957498.22,10358432717.28,8212162113.44,7997032980.94,7532936850.38,7057686488.79,6521732610.53,5895202789.18,3828604025.91,767842184.27,559757197.37,736737658.65,1091067253.18,625125460.28,322232360.10,500183201.87,367799475.75,574896250.44,396122243.08,413450403.53,339632904.72,283510102.89,204082213.80,267169350.66,244095945.11,249561341.83,325343493.05,275366874.94,312079058.14,360643660.58,373401542.40,289513554.12,253041710.17,230623216.85,448251416.46,368782187.80,426974760.73,439046206.29,571641834.26,410905807.82,215803326.91,343942279.26,250317926.95,365843624.30,216816465.16,153434713.06,0,144754200.32,0,17747373.22,0,0,0.0
3,交易性金融资产,0,0,6120.00,0,0,0,0,0,0,4790.00,23470.00,2290.00,0,1510909.66,0,7413380.83,0,20447920.00,11058640.00,26544000.00,27201000.00,24196000.00,30070000.00,28560000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32860.00,100185.00,41180.00,0,0,0,0,0,0,0,0,0,0,75520.00,0,0,50000000.00,50000000.00,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30387810.96,0,1001754.30,93000000.00,35500000.00,48780000.00,12000000.00,0,37600794.21,0,1000000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,25546516907.66,33533869224.85,33982782358.37,32437173957.76,30918454113.10,33343662545.40,35485111601.30,34082573715.81,29683704549.05,0,28110913310.26,0,25533584584.98,0,25867283699.91,0,0,0,0,0,0,0,0,0,12682035216.25,0,0,0,11490319565.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2234444486.27,6938504124.46,7477039832.88,6168051515.83,7027254695.84,7595720725.47,8528788755.41,6191247299.38,4834616842.23,4535488465.83,5969230453.08,4159483954.92,4446155878.79,4540363535.88,4211937831.01,3160601788.84,2902946519.23,3054154575.98,3179053542.30,2357605495.43,2478983487.20,1849627028.90,2800776024.78,1907824427.45,1948506397.39,2055620376.11,2194525497.75,2062297871.06,2071686877.92,1848654910.92,2006634773.32,2025723165.95,1843850476.88,1701872294.54,1681971588.50,1462589872.19,1887457586.64,1453637341.98,1334938356.42,1263168490.12,1721872338.20,1287363782.29,1001846555.50,228452170.73,3011579.07,1642019.60,400000.00,542500.00,134006.00,124123.60,0,0,0,0,0,0,250000.00,100000.00,90000.00,290000.00,440000.00,230000.00,720000.00,0,11144204.95,18661316.55,23858010.55,23858010.55,23858010.55,22451010.55,22451010.55,22451010.55,25390010.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,23312072421.39,26595365100.39,26505742525.49,26269122441.93,23891199417.26,25747941819.93,26956322845.89,27891326416.43,24849087706.82,24109216586.94,22141682857.18,22849008350.44,21087428706.19,22478308758.39,21655345868.90,23905271690.34,18755764619.57,15111063256.94,12324166259.86,13664114663.31,11771574511.21,11570630222.59,12016675750.21,13888142136.19,10733528818.86,12237031992.81,11159978399.70,11501516175.57,9418632687.82,9581129433.38,8905651971.21,9585239513.61,7672332976.09,8724325710.88,8176111521.99,8268126790.92,6584149286.69,6328734808.48,5972621330.32,5877702192.43,4302756915.78,4421477548.67,3924211105.12,978968298.03,206885357.04,222012041.32,241677177.76,282133401.04,151923343.23,131832507.82,140466587.46,148153904.21,136589418.06,123989653.15,109534799.00,104024392.43,67856037.41,85684334.07,81249759.47,76271586.83,48129061.37,80676206.06,79124970.79,79818234.73,75893315.57,72651232.34,63959455.23,81814112.63,76717651.42,86878146.14,81639830.25,77284377.96,69238405.79,63974726.34,43399031.93,41518316.16,37940513.21,48761642.41,37741862.72,31917074.87,21134765.66,0,13471372.29,0,1626418.55,0,0,0.0
8,应收款项融资,6121699755.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
