,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,245856216.86,248696827.36,241349463.63,357243319.10,371836972.03,320050664.03,256475480.75,269587264.02,318078598.81,335081518.16,316783915.23,383599205.96,270647194.63,231870088.38,155080255.26,208833134.04,282450645.99,255315400.09,234581884.49,237997899.18,251278615.01,272905307.49,270392712.66,344049172.68,388357393.31,361736947.09,449470551.90,417954524.36,423949118.60,435322649.83,332872925.21,449093045.30,556669631.32,523442911.40,451747804.32,411824910.29,405669119.37,357171005.75,350898522.95,275390838.04,271629956.11,252308255.83,253125601.96,171862524.85,183736543.79,179123451.90,165288762.15,164890759.83,171450695.70,190074757.84,141030943.45,118737312.65,126127084.18,98942315.62,80686795.90,103891583.56,73337782.59,89575367.73,81039454.60,111351029.79,51296973.26,73426341.13,49004208.79,49586511.48,45211572.56,37242710.91,44097062.85,98366397.27,36821634.85,77579011.71,60768103.12,118629670.07,123500735.01,152093762.79,85784403.62,121604547.45,106439899.57,106282187.63,72392987.52,106256391.24,0,84157451.33,0,86869819.30,0,25111100.00,0,25538987.58,69079452.58,30695906.17,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374786.64,8153990.75,7983497.28,8673726.40,10376860.03,10404619.46,11330363.97,10339417.09,1500000.00,1500000.00,1500000.00,1500000.00,1524708.00,241020.00,1550878.30,1574400.00,1575800.00,77600.00,2605420.59,1494100.00,2681865.59,3745385.82,2386080.00,2386080.00,7196457.62,3931836.08,7288553.10,6441145.56,5182818.16,6087517.12,5368094.44,5368094.44,5000000.00,0,5470377.60,291925.53,7971927.23,7793047.35,45543593.50,5102939.00,0,12299994.43,0,5422132.59,0,7030000.00,0,31000000.00,42790000.00,55200000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,114502862.25,105935639.80,122842298.91,111125006.14,127089895.73,120588959.99,126783176.53,102379130.33,0,98190957.55,0,89504708.64,0,83741413.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,8696970.45,9137533.41,9021782.73,4443516.53,6759444.12,9338033.12,9921882.63,6966035.12,4784367.34,2939191.62,2176946.70,3647223.29,8602361.99,6184216.54,5472055.44,1852427.27,1668929.91,4653745.40,17575624.98,51968855.04,4118551.94,5133160.03,4478465.61,4318067.86,4358460.00,4470255.31,5126597.11,14681916.19,17067073.58,4232980.61,5479862.80,3658625.25,7292063.04,10222143.91,8754085.27,3730507.41,11369637.83,14058032.64,9211171.96,6379251.14,8343612.48,8999541.36,6474864.96,7674597.10,9774628.97,7702372.15,16148130.22,13516202.71,7050794.97,10134564.97,9764864.99,9258169.29,7504975.50,4676767.06,3133266.22,1102830.00,2437253.93,3660889.04,0,6011526.15,0,0,2084633.77,1664388.00,1748862.40,1178159.88,1199663.20,2391972.60,0,0,30000.00,0,0,0,0,0,2030899.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,105805891.80,96798106.39,113820516.18,106681489.61,120330451.61,111250926.87,116861293.90,95413095.21,87989732.16,95251765.93,99926281.53,85857485.35,77498273.91,77557197.29,68977542.87,70145097.55,74257742.12,66131188.95,60590544.57,57890371.67,57223916.79,54282203.19,52397659.45,59800638.56,52503998.13,58106562.60,73756291.62,85192601.27,113782335.94,113674607.29,111832391.88,109091275.03,96496996.83,90828120.40,90934022.37,87302223.08,104736260.36,97073831.83,115953378.41,94561128.68,91457503.44,92705710.97,94384585.58,96169200.16,103285255.12,104211860.56,109599707.02,99188982.81,106781835.98,106458582.23,97098768.36,108008555.94,135117596.84,147228149.26,110277479.09,108533335.23,110579335.78,99452869.54,97412441.00,94173075.72,123897303.73,117858016.70,135829702.92,138602698.23,178279879.42,173586308.15,171812774.00,175053072.70,151058613.83,150966044.67,159790347.82,145036545.04,123000967.05,68871233.12,78226314.43,88491589.17,68578773.88,66955282.26,63186539.31,50541727.68,0,25111261.38,0,17637404.16,0,0,0,15024021.35,14270146.51,9531081.08,5690000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
