,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8124999301.24,6952716434.26,7504240529.16,7950956808.27,6380602029.51,6397105171.44,4893737136.23,6018160807.82,5745393245.86,5285311620.67,5300975723.58,5143433323.96,4446779653.92,4054984554.43,4071871655.97,5162011207.22,4730556567.71,5684542757.28,5754253442.39,6944759131.47,8037669146.29,8444290646.75,6110856587.39,7322755713.36,3425603335.93,4045075679.46,3257403989.03,4015751060.67,5173483259.58,4230632184.07,3734042573.80,4495353508.70,4556708487.64,4792667399.90,6924876069.36,3546184602.49,3681392400.85,3400813371.47,4300246217.97,4093763865.40,3357478580.76,2312897870.67,2728118310.59,2362615050.60,2222458893.09,1846892776.25,1888944807.18,1531671244.63,1295208982.74,1461432115.57,1412967670.24,1316692120.66,954880981.98,1484379581.22,701545860.18,846886408.12,656974137.90,757418308.86,833943955.09,890056015.94,665614588.97,655357261.92,900574676.08,884055135.58,712615715.63,699137796.65,1111968176.08,1243650714.08,931956070.94,1048895786.15,1075991715.08,1223848243.17,822548850.48,611279352.53,550213640.66,445922603.01,178509897.49,395035585.37,238255410.83,121672458.28,0,3808847.00,3558572.00,582142.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,15772800.00,0,625000.00,0,0,914400.00,1124400.00,0,78500.00,3870000.00,1174920.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000000.00,0,0,74577693.51,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6614089836.84,6326528353.55,5544165788.05,5817514814.58,6575507981.96,6539568055.45,6130915847.03,5603194942.54,0,5060679447.52,5600149931.55,5011612126.35,0,4971361087.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,4414627060.13,4472064762.58,3498292103.16,4125499300.28,4655146477.58,4814534960.78,4128646130.16,4010549013.51,4532987512.19,3402456733.32,3757389382.56,3471311283.59,2751147277.51,3208325593.90,3426186812.10,3163048018.46,3015197710.30,3676354669.97,4182860072.04,5136063615.29,4722789964.44,5029720591.00,5793565933.00,6264395637.84,6135531295.26,5913374472.00,5275535167.46,5052662948.68,5971244974.99,6764411765.45,6395266249.04,4898312768.59,6145219158.47,6685811890.90,5404307076.30,5117512581.61,4960012958.39,4176694718.55,4064646986.17,3822868940.88,4204038043.92,3274677481.42,1894177843.31,2487002006.15,2453336597.28,2669094304.14,2000678588.82,1804636287.65,1930173076.48,1714318415.12,1362339358.02,1852520699.20,1868802175.74,1376313899.89,948746265.23,668343384.01,471899674.83,462863361.20,829797695.41,703537597.68,1117685074.70,1046588594.42,938797311.45,901660776.91,1193180416.84,1065424322.79,833143379.84,638817656.05,517657017.35,490228664.59,493047828.54,236633616.40,289544999.64,49837840.00,226787484.84,159144232.68,184016343.21,119340920.37,13734342.50,20007200.00,0,0,0,0,0.0
7,应收账款,2199462776.71,1854463590.97,2045873684.89,1692015514.30,1920361504.38,1725033094.67,2002269716.87,1592645929.03,1876933637.47,1658222714.20,1842760548.99,1540300842.76,2011476796.71,1763035493.31,1862766838.65,1577563604.33,1991368830.89,1812026277.35,1930790621.58,1550316135.74,1598293645.11,1510310632.94,1762999566.70,1350668718.26,1719630131.57,1376431018.08,1471315816.56,1163733927.59,1709530861.71,1522868036.00,1171353027.19,1068929910.75,1298864026.26,1154241791.57,1192412401.34,1119299633.37,1175043385.21,1205998905.99,1279031756.52,1180823180.38,1305042359.44,1106483030.96,1120507005.32,936405935.96,1107137574.36,1037804193.06,1132393241.60,1106506627.14,1140492594.50,1051621061.11,1241792052.56,1154889526.18,1388849222.06,1172146269.33,1329256363.83,1106652540.71,1342665913.76,1278914949.57,1139306674.50,790071000.26,831937258.29,735100598.30,719736770.13,713650596.11,808449165.99,793451839.90,734602832.04,735185058.05,751352493.57,667199843.26,774377596.75,676043283.32,753655399.91,758701228.54,592808079.85,641829682.88,643355600.90,544148179.01,405290285.34,385400967.51,0,0,309393498.00,355725097.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
