,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2829903711.08,2457142305.10,1267062635.34,3671590986.10,3658949201.30,3459855836.56,3347215368.12,3930262816.10,4604120411.99,8177183531.22,3924930832.03,4445486663.36,4510858048.25,3557481823.54,8418163669.77,3176463258.75,114469778.95,69523336.48,52992779.19,57777701.05,75679852.19,74025419.48,84417978.06,149979074.90,110462258.14,139596918.56,139510243.42,174628098.56,70846251.23,81845203.94,118934305.98,189260353.76,196882841.15,175465900.53,212962939.52,294308815.72,317482088.71,402216001.84,398765966.94,469869593.51,309772590.73,228785936.50,200159880.00,166648234.78,254064533.22,282046444.83,459406215.39,445994354.07,513164735.97,477460461.96,238142534.21,248870981.14,216370931.20,193186782.48,165530903.82,215306665.93,313543460.83,322204977.14,361755200.82,297728322.99,332637492.65,138146676.91,114730506.88,54176188.92,46263137.24,0.0
3,交易性金融资产,2033253126.58,2933973166.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.89,14282273.77,13770732.47,13323723.10,9052208.06,8523574.84,8199849.30,8141438.50,6789349.34,7416029.16,7476046.08,7496977.25,10373253.51,10801685.95,13694216.94,13881030.83,9043116.06,12052184.11,11061288.20,9804460.00,7291245.00,39059320.00,39704433.91,7729100.00,13444925.15,33726569.42,63370381.87,34634496.46,10610778.74,12319028.37,21388156.09,13396713.68,21996515.42,860650.00,672367.00,571480.74,0,2000000.00,2000000.00,2456342.39,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4434659287.35,4359806857.63,4220546124.78,5019622640.28,5358373813.96,4751911363.06,3156303615.06,3089913884.01,0,2697745379.68,0,2244277376.45,0,2459957486.51,0,0,17483907.72,14729877.91,28483366.63,31779078.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,106558505.24,101549282.83,147066884.67,196539343.76,169209204.87,86635117.23,67358808.95,109668421.97,60281246.43,69097518.87,77304610.00,82514276.60,66932213.00,70628681.80,32556007.49,17106200.74,0,0,3248403.48,1220150.93,1057851.45,4144932.13,2342322.30,2565356.08,2667946.54,5306712.37,4395973.37,6165581.13,4762841.12,10876372.58,11803296.97,17838278.16,17433540.22,27645879.63,8808134.68,12245875.51,23381303.97,4677986.79,10847618.00,3513973.00,4816512.00,8822868.00,7537449.76,6696796.00,14050192.39,18518369.00,44364952.74,46324136.59,26308531.52,28067106.16,40344134.68,23894015.81,28921246.68,22459967.00,33557330.82,26024709.06,63468001.57,60729199.00,68517705.00,65231970.00,36859270.21,9364160.00,7085902.10,2564220.00,1803170.00,0.0
7,应收账款,4328100782.11,4258257574.80,4073479240.11,4823083296.52,5189164609.09,4665276245.83,3088944806.11,2980245462.04,3452851509.12,2628647860.81,1940103092.71,2161763099.85,2259856587.63,2389328804.71,2050240603.73,2181654487.95,17483907.72,14729877.91,25234963.15,30558927.32,14682415.58,13195081.96,16596730.17,20461899.38,83579997.21,87929184.78,132115122.73,140248890.85,127322752.70,89924698.01,128669209.95,127132505.78,102957973.76,148851887.97,172898817.58,147487541.47,188353551.98,168190556.91,156977591.99,161599802.64,177254449.17,204439563.30,208833396.41,210047617.27,209953097.35,333599342.88,324851482.67,321636706.76,365198063.97,332424936.78,287234233.34,323619887.45,279689055.15,235644506.35,242625142.94,245544575.43,205547227.68,179635105.79,197098135.42,185789352.74,203481705.13,128427851.81,81515902.56,40428940.26,9515613.10,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
