,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1999308144.83,2112450358.20,1617362337.49,1301038448.55,1462499415.06,1660296445.41,2102075863.95,2093257810.50,2324507225.04,2465199003.61,3785696444.80,3531286875.86,2317398248.41,3121683098.79,2321583727.46,1199358603.01,1330324645.49,1259910337.38,1176136921.18,440738178.26,757834528.06,612688164.67,1070062333.81,1470301234.95,1651176073.36,1831961325.11,1943117728.39,1884439537.83,1455687134.40,1625879105.48,1137411947.07,934744482.69,1031150701.67,796533988.15,982108102.79,775172745.64,829091710.58,277620980.38,328718012.49,524051202.59,545875038.35,651822596.85,314301196.22,260028576.56,212364778.12,353198217.23,392828639.30,420262753.58,237235210.55,195386540.52,166479394.14,153908690.44,183688598.35,100923781.13,94919502.04,151579181.63,110978174.71,113199421.15,101766209.45,47297391.83,74475298.05,123218622.32,95309474.03,115972383.94,71030085.29,73588358.19,81563924.67,108411589.02,68863069.72,82251917.09,52102910.56,36922710.24,36927623.11,21968406.70,21463161.26,38995605.50,26277699.75,35812844.41,61970425.35,109639295.19,162587855.70,0,179607764.44,0,151678621.01,0,196346210.00,0,80011137.46,46231691.28,0.0
3,交易性金融资产,1011012245.01,96261414.38,97022633.45,111693092.97,81195470.83,98482844.41,124323427.82,171864022.63,164650222.56,212467686.44,226105979.59,227071906.88,216397577.81,213879600.74,35961696.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000.00,0,71590.00,10400.00,58400.00,129315.00,14500.00,0,76335.00,76335.00,76335.00,76335.00,0,0,1150140.00,0,45250.00,700000.00,16316298.15,15289045.84,24267035.73,24437639.99,22802262.42,21732319.88,24675743.60,24675743.60,26247055.54,20684750.84,1526113.60,18760358.13,8362074.00,7384290.20,6294292.10,20509424.82,14263538.12,1744600.00,0,0,0,0,0,0,10000000.00,10000000.00,10000000.00,10000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,17856842.56,19426352.76,17397802.55,16922143.17,12381238.05,12181725.99,12029679.61,9221308.69,9241987.45,1021648.32,941324.30,0,672224.87,0,912004.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,17856842.56,19426352.76,17397802.55,16922143.17,12381238.05,122639004.05,12029679.61,9221308.69,9241987.45,1021648.32,941324.30,925257.51,672224.87,2113376.49,912004.74,181006.98,226032.30,1170124.60,215013.99,165427.10,139701.00,275207.39,169915.39,55361.60,32251.20,251319.10,0,0,0,0,0,0,0,0,0,0,0,17357.00,10294.00,10294.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78946.60,78949.60,130449.60,78949.60,78949.60,78949.60,78949.60,78949.60,78949.60,523514.20,523514.20,1172828.20,1535828.20,1080828.20,1152364.37,0,7891730.33,0,15213099.91,0,0,0,1647344.11,12447779.12,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
