,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5067031960.60,3926416779.51,2929671371.51,3142873970.45,4035753894.63,4314137922.49,4123302872.59,3566943345.37,4550421854.28,4816093454.65,6958462249.33,4753299941.82,5245121173.41,4856046152.95,5245065336.21,6309683823.08,4122548915.00,5635085808.39,3705516386.70,4946998818.89,4338886374.77,4129784085.65,4680623575.00,4523288736.54,4439835982.26,4274848818.96,4388394753.63,4083759999.05,3452906441.44,4037709134.17,4612157241.56,3097131206.17,4107011008.26,5229968645.26,3293722393.31,2812323647.20,3041300868.19,3284987838.63,3509222946.41,3082990290.26,2543273686.20,3347633071.70,2764512717.91,2794519824.91,4017271187.96,5509370663.46,5938416290.12,3798460517.41,3248681285.28,3248327987.42,3557622530.03,3021511028.52,2746405569.05,3113038049.99,0,2895027901.91,2662780313.57,2856842845.67,3255461259.79,2782351076.50,2634854244.58,2240118679.83,2764340575.46,2144441537.71,1914781347.21,1882616126.75,1623837931.29,1305181792.86,1301513058.14,1593861119.30,927123234.39,827021443.81,757257215.43,526263400.99,410058252.79,220821498.58,120948648.39,331875495.55,514383293.89,341856999.36,0,331450618.02,0,248673070.96,0,279264688.43,0,576532420.78,212168123.24,0.0
3,交易性金融资产,891838910.86,873334700.95,300103708.16,802155695.13,374930191.72,11579007.40,12661447.57,14546260.09,16442032.74,16446119.19,16741201.10,18890629.63,19394148.25,19966451.95,21532298.76,29615660.10,15179295.50,23010228.36,19382200.03,15846035.28,16278414.78,13265469.21,9998650.21,10064070.48,10467854.23,9738877.01,10854195.27,9301464.13,9230613.43,10229435.88,10151355.00,10300033.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406200.00,12471000.00,13402000.00,10861498.80,10861498.80,10861498.80,0,11350498.80,40190828.28,40190828.28,40637828.28,40637828.28,40878400.00,40878400.00,31457917.00,32457917.00,49160800.00,34970800.00,54040000.00,52040000.00,20000000.00,0,0,0,26666500.00,27769250.00,26076408.45,24464676.05,22375800.00,26022425.00,0,0,0,11130570.84,0,1113367.05,0,1188261.00,0,8083750.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7465722028.21,7041780963.54,6293675311.43,5835644806.47,5008811491.97,5638041041.91,5138747488.23,4697483134.48,0,4607521649.45,0,3604016648.44,0,3762193195.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,178658189.25,202340499.36,224473089.32,56695824.87,62247826.42,108871729.39,49454515.63,27464196.39,15698089.31,10800000.00,39799755.81,35555167.97,12354583.26,17127843.89,20752291.92,14150267.50,23570000.00,23465524.60,26106155.00,26000000.00,16800000.00,6200000.00,13300000.00,22800000.00,10400000.00,11300000.00,10000000.00,0,0,0,0.00,1000000.00,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,7287063838.96,6839440464.18,6069202222.11,5778948981.60,4946563665.55,5529169312.52,5089292972.60,4670018938.09,4512752819.78,4596721649.45,4004278944.14,3568461480.47,3689232921.17,3745065351.41,3075973419.31,2789243277.35,2985187893.17,2814030991.29,2553080196.53,2515567742.92,2275371905.28,2478523862.24,2204540984.30,1972609134.43,1819528271.51,1534269865.12,1439316033.23,1384700291.10,1636793622.04,1739804468.46,1682889635.53,1896555940.98,1965326884.16,1943738496.61,1767743412.88,1846604996.51,2095984824.62,1627204865.68,1537261978.16,1756097427.98,2035088303.06,1312721227.43,960931276.83,1081548313.54,1484579247.85,1177706202.42,1310178523.11,964778085.08,696976280.85,700718924.94,744963138.60,818939431.01,736131228.85,608524711.45,0,670894161.87,723982672.00,639692131.34,749979902.40,643306452.40,595846712.45,913659221.43,582297700.07,515394944.48,676408001.38,475327312.59,424723022.39,374315640.08,256926561.15,472253223.24,349254009.81,287671779.23,421211056.36,267081142.01,337246945.52,235927734.74,302434369.71,260787039.19,245630511.56,230853835.98,0,269047896.25,0,248043035.08,0,246428501.20,0,178800315.36,59728259.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,454186955.49,400988322.23,1186253667.72,405033776.72,405376081.91,396820756.18,422244597.15,387404008.68,468704466.65,332697552.70,461287692.99,237154943.64,1270045898.02,932279821.16,474959433.28,160760244.52,831931534.80,840292524.26,554285409.64,374802955.24,603708761.56,489375762.46,570926094.93,421275733.51,399955200.52,289964551.25,743339205.91,243522181.66,892520982.19,1176123046.45,703270235.84,247136240.40,972251164.09,699093244.66,333697963.75,234164319.57,450128978.59,536654698.43,384799507.86,271203179.40,653483250.83,464517620.36,319141120.81,384887592.50,1168878689.80,698783305.33,832723135.64,351412196.05,131048158.76,26487403.79,165147390.99,38768259.72,232904420.00,191791058.85,0,73613472.43,49782344.67,62665428.19,155809397.31,364258392.62,27911989.64,68759269.72,11445695.91,24545211.43,153616354.11,137550762.61,127838723.38,187180687.86,198668035.30,181586883.75,173681973.57,141918249.45,82697683.19,60605564.18,153800595.36,138646703.80,98743109.13,44552510.79,50807462.51,32211200.00,0,35062006.52,0,63774154.79,0,43440506.06,0,0,364556204.55,0.0
10,其他应收款(合计),2345464145.45,2187557444.97,1625478587.07,1669001733.51,1402714030.82,1597127255.44,1446543575.26,1529558855.87,0,796214138.78,0,435359738.12,0,419784949.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,13245641.20,17639565.32,18257739.25,19465901.23,0,50872522.74,84270812.82,32742551.81,8605924.43,6384072.07,13270027.48,5222209.99,13891732.46,6765419.67,19854589.24,8172681.09,28311625.61,5901701.81,28589120.19,10087322.58,18379667.33,8220532.43,5575309.74,7085971.84,6600699.09,8748135.02,2219688.53,1005352.33,13360032.48,20607828.22,15034239.52,13052297.50,4583365.95,13237253.42,1701200.03,3343447.14,1398273.74,3365380.64,186231.79,1599630.59,1206762.83,9710564.92,17908289.56,5081665.34,6961560.16,5627437.25,5185614.10,5185612.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7926.25,7926.25,7926.25,7926.25,113863.75,7926.45,1750323.92,1750323.92,230525735.17,230235409.43,190003983.59,0,0,0,0,0,0,0,0,0,0,0.0
