,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,9630730967.82,8780879947.98,9023207987.85,6974876414.01,9186044130.97,9093598456.27,11336557670.18,8990660460.11,12075699747.49,12445586700.71,9884583299.01,10478759003.50,9727601391.36,8645767733.27,8134529157.72,8591572923.82,6995199796.82,8737791038.90,6470706060.69,6488427176.48,6599969791.86,5616335225.25,4586899015.13,5294893136.01,5070473631.16,6199673960.62,6647757556.53,6086449097.69,5686315632.41,5554380316.93,4837286774.53,2902622337.35,2994111613.89,2475734410.74,2878237524.45,2998175830.35,2564281093.86,2152613916.98,1444685193.28,2081797547.63,1941053709.60,2756366052.15,1980452877.91,922721251.60,1211076142.42,1502665713.67,984641012.00,1668798401.57,1304056896.22,1323337158.21,798769568.36,1076213024.50,859160971.62,515570973.94,567923680.85,535843376.91,326708912.23,575578417.46,592455112.89,762534188.22,553076413.58,794799621.67,633934982.57,389918865.66,566095697.12,809322725.35,380906302.38,516395587.98,677841212.64,742440204.09,684005454.26,338003835.94,340818737.29,299831250.37,670694519.05,617640257.25,934582422.44,406564004.47,1076614843.80,167110504.90,204412255.44,155641615.57,0.0
3,交易性金融资产,4420335824.06,4320278283.46,4623391973.34,4773790743.81,23420.70,0,0,4803.18,120785.62,193815.57,25206.97,98528.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215600.00,8844778.61,13695822.00,14961474.00,13781054.73,11719861.05,16319501.50,17245718.51,17233583.60,16143770.85,16513054.47,14877592.15,14976841.78,17842517.22,16154003.71,17261061.07,17956745.57,18067534.46,18067534.46,30000000.00,30000000.00,30000000.00,0,0,0,0,10000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,143959584.49,71312726.40,74178808.68,72574249.46,76290939.84,58127968.02,59128870.48,36454687.03,55083446.42,0,77895936.76,63074602.70,72005267.60,0,51146172.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,0,0,0,0,0,0,0,0.0
7,应收账款,143959584.49,71312726.40,74178808.68,72574249.46,76290939.84,58127968.02,59128870.48,36454687.03,55083446.42,203031076.04,77895936.76,63074602.70,72005267.60,54989051.14,51146172.48,118506909.04,88145292.15,92226812.72,88365513.49,93120898.81,71839276.07,102241708.83,64212990.85,85632631.98,64716427.86,8257315.88,34188049.11,37817180.43,42327067.16,49001451.96,48711058.50,52283944.66,42112499.34,37858654.92,31846635.42,13111144.73,12196531.48,12860104.99,7232795.24,7472142.07,14550808.99,14100212.58,27960212.58,32460212.58,33347972.58,42611250.63,90619522.13,98243335.78,118243335.78,29257709.60,29257709.60,29327165.70,34140893.00,5440143.60,5440143.60,5440143.60,5440143.60,6473310.65,6473310.65,6473310.65,6473310.65,10610140.64,20709964.77,11319510.77,11300418.35,8221489.77,7804749.85,9581744.09,7799450.17,9189093.64,7705580.82,9189093.64,730936.85,1113671.06,2475483166.68,2283084687.27,1322050834.98,1002278167.21,811990612.92,329753142.49,264700843.18,323401141.09,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
