,code,name,mbrg,nprg,nav,targ,epsg,seg
0,002015,协鑫能科,2327.2614,54066.3803,2105.7501,6305.4113,19730.0,1333.4481
1,002379,宏创控股,109.0212,5881.866,21.7516,71.4357,5833.3333,21.7516
2,002234,民和股份,133.3132,4617.1333,163.8399,22.8299,4700.0,163.18200000000002
3,002755,奥赛康,919.3193,3585.7007,263.0415,303.0125,831.8182,304.0793
4,603363,傲农生物,-0.9546,3441.1383,10.8997,24.9946,25.0,1.4013
5,600830,香溢融通,-60.8386,3181.85,-1.5476,-12.6314,-41.6667,-2.0266
6,600621,华鑫股份,45.9823,3091.6495,0.1045,14.1668,133.3333,-0.8016
7,601872,招商轮船,137.472,2965.3748,5.0065,30.5754,302.0101,31.7009
8,002458,益生股份,188.0699,2805.9225,93.7694,23.2441,1480.0,95.2635
9,300379,东方通,62.023999999999994,2668.5972,1.23,25.7576,2672.4138,1.23
10,600985,淮北矿业,6708.3341,2643.6541,966.7016,2264.7329999999997,270.8333,854.8411
11,600455,博通股份,4.5064,2594.74,14.6398,4.3318,-1757.6923,13.6534
12,601555,东吴证券,,2392.8129,2.2449,6.5869,2400.0,2.3384
13,600792,云煤能源,11.8097,2293.9359,10.1562,6.5566,2650.0,10.2233
14,300686,智动力,197.988,2217.0238,25.6714,79.6386,1176.4505,14.0736
15,000863,三湘印象,63.5832,2096.8735,-4.1252,-3.2574,833.3333,-3.2532
16,002250,联化科技,31.155,1939.6588,5.7243,12.8493,2500.0,5.4323
17,002800,天顺股份,85.1201,1763.7205,2.5711,6.481,2350.0,4.8139
18,002011,盾安环境,-0.4117,1365.1974,-41.6922,-21.8124,800.0,-38.374
19,300603,立昂技术,125.4664,1338.8588,454.3731,176.2459,441.6918,454.028
20,603963,大理药业,-20.736,1281.053,2.6498,-4.9992,600.0,2.6498
21,000713,丰乐种业,47.9593,1274.736,19.1585,19.2667,825.0,19.2019
22,001872,招商港口,368.1957,1266.277,1585.3386,2058.8505,161.6327,627.4239
23,002607,中公教育,31.3611,1265.6427,4.1143,140.7364,60.0,5.4276
24,300198,纳川股份,-41.3368,1260.8332,-13.7688,-0.243,1411.0656,-7.2462
25,000668,荣丰控股,220.7122,1257.7508,51.2919,6.6613,1366.6667,51.9822
26,002045,国光电器,4.0071,1254.5603,-7.2962,-11.3861,1200.0,-4.4517
27,000061,农产品,22.206,1242.3429,5.3224,2.7776,-619.2308,5.6254
28,002177,御银股份,-60.9183,1211.5353,-2.4128,-9.8135,1205.0847,-2.4128
29,600187,国中水务,-12.8466,1208.0862,-4.1289,-16.3761,523.0769,-2.1598
30,300518,盛讯达,-43.4369,1171.296,10.5539,17.8333,689.4737,1.9692
31,000829,天音控股,16.0596,1112.3994,-13.0883,-2.6032,0.0,-14.3814
32,000301,东方盛虹,2456.5812,1039.9115,272.1457,610.4213,233.3333,272.5395
33,600052,浙江广厦,-24.1317,1022.2696,45.6334,-30.8446,1016.6667,45.6334
34,000966,长源电力,17.7396,1008.5199,13.6363,-4.3134,954.5872,14.1615
35,300128,锦富技术,-44.4453,988.2917,-40.1353,-37.3373,1333.3333,-40.0964
36,300209,天泽信息,242.417,968.2363,93.5135,111.1423,807.5,94.44
37,600127,金健米业,41.7175,959.4428,-0.3766,7.0985,941.7722,-0.0928
38,600751,海航科技,4.5543,949.7266,4.8402,6.0951,-16100.0,3.8981
39,300442,普丽盛,-26.0805,935.7313,-24.6972,-5.8951,566.6667,-23.1293
40,002812,恩捷股份,169.3622,919.9923,180.0503,402.19800000000004,446.6667,161.827
41,002759,天际股份,-6.8111,908.8510000000001,10.6646,13.0043,908.6957,10.6646
42,600222,太龙药业,1.7108,908.4511,-11.8623,-4.4186,875.0,-11.9314
43,600410,华胜天成,7.483,863.1259,1.5951,-12.2074,1500.0,0.6557
44,600378,昊华科技,856.3115,860.0593,548.6024,698.8246,241.4444,532.9478
45,300483,沃施股份,441.0399,823.3839999999999,816.6379,320.6795,318.1818,268.095
46,603160,汇顶科技,107.9074,806.0526,48.4805,46.083,808.0,48.4805
47,002485,希努尔,336.9144,761.4197,12.4835,38.0869,180.8511,10.286
48,600207,安彩高科,-18.3646,756.0178,-15.852,-14.8963,3285.7143,-16.3992
49,600425,青松建化,37.3036,746.6274,4.3044,-8.6278,66.6667,10.4827
50,000615,京汉股份,36.8468,743.0175,3.2236,31.5326,7.5,-3.3738
51,601008,连云港,7.6485,741.7964,15.0756,27.9548,0.0,-1.2905
52,002581,未名医药,1.9815,723.6586,-2.2183,-6.2804,357.6471,-2.6446
53,600826,兰生股份,1.7909,719.7230000000001,9.9675,6.8644,875.0,11.0082
54,002642,*ST荣联,3.0204,672.1503,-32.963,-33.2059,557.1429,-32.9222
55,688168,安博通,12.1123,670.6909,40.1642,41.9509,442.8571,41.7034
56,002621,美吉姆,183.4859,666.6354,80.5166,235.9221,200.0,7.0046
57,600310,桂东电力,17.7823,643.7208,9.3001,18.4212,6832.1429,13.7671
58,600162,香江控股,32.4211,630.1266,10.1041,14.6446,252.5,12.9653
59,000005,世纪星源,54.9126,619.5161,16.4884,1.7984,663.6364,16.8155
60,603508,思维列控,98.6428,587.9993,63.7431,78.9865,509.6774,63.928000000000004
61,600689,上海三毛,-5.8741,587.641,1.6574,-0.1864,562.5,1.645
62,600510,黑牡丹,63.2095,578.5133,15.1996,26.0718,200.0,7.7094
63,002660,茂硕电源,-14.2535,577.4172,-31.2702,-31.1371,602.3256,-29.6946
64,600587,新华医疗,-10.1143,575.5299,7.513,-1.6564,1121.4286,18.5869
65,600169,太原重工,31.7653,534.2896,1.2694,5.5641,222.7273,1.209
66,600715,文投控股,31.7463,529.2577,-11.0079,-4.6722,300.0,-11.0725
67,300702,天宇股份,51.2969,526.374,29.1632,19.1035,545.4545,29.1632
68,600533,栖霞建设,77.7528,520.314,10.5272,17.6041,522.205,10.5769
69,300117,嘉寓股份,-18.0707,513.4254,9.8024,-7.9752,525.0,13.610999999999999
70,300428,四通新材,459.394,493.3387,437.1418,633.2852,207.6923,435.8534
71,000531,穗恒运A,-8.5433,483.6046,2.3393,-5.0044,573.9286,2.4369
72,600848,上海临港,315.0652,454.3176,30.0563,94.7919,194.0459,27.4434
73,600136,当代明诚,14.258,447.9202,61.2526,28.8265,486.3636,61.5902
74,600202,哈空调,110.4862,444.5064,7.6326,18.8247,445.2703,7.6329
75,000987,越秀金控,,429.5394,20.4839,26.274,403.5714,33.7057
76,300511,雪榕生物,9.4012,427.7952,12.9249,-4.3546,276.0446,14.7613
77,002457,青龙管业,55.3344,426.2018,0.7719,11.7302,345.6989,0.532
78,002387,维信诺,134.6674,424.3796,-8.872,-8.3807,749.6689,-3.3433
79,002738,中矿资源,105.9817,419.8725,303.2434,190.8246,268.4018,310.0038
80,300417,南华仪器,202.1172,413.902,5.8333,41.6048,419.6676,5.8333
81,300475,聚隆科技,13.24,409.0995,4.7807,-2.5664,264.8069,3.1843
82,002299,圣农发展,29.2745,407.5487,18.1297,6.7124,393.3777,23.3021
83,300402,宝色股份,66.8922,402.2772,3.1861,22.544,400.8333,3.1861
84,601558,ST锐电,-49.7179,394.2657,16.8616,-22.4679,314.2857,15.2726
85,600117,西宁特钢,29.6004,390.9399,-53.6353,-6.8637,500.0,-63.011
86,002751,易尚展示,39.7287,377.436,17.8095,8.5183,11.4445,10.299000000000001
87,300353,东土科技,-14.3972,374.1189,18.9917,22.9402,369.1928,13.0476
88,002796,世嘉科技,66.873,366.8589,26.2599,30.1423,157.1429,25.4742
89,002746,仙坛股份,43.1509,366.7178,27.5644,29.017,200.0,26.2876
90,600866,星湖科技,24.8723,365.73400000000004,55.5657,38.1482,305.8366,55.5657
91,000923,河钢资源,14.9431,365.62800000000004,3.5047,-3.6931,293.2955,5.5227
92,000401,冀东水泥,105.5109,357.6409,147.83100000000002,50.6606,167.0585,44.4844
93,300129,泰胜风能,107.6619,354.1165,0.1338,6.2444,272.0,0.2481
94,000700,模塑科技,11.9902,353.7425,-5.8469,5.272,350.0,-5.9866
95,002500,山西证券,,347.3709,0.3465,6.5228,286.1893,1.5321
96,000590,启迪古汉,54.6734,345.0003,1.4156,-2.0976,345.8333,1.4156
97,300520,科大国创,127.9684,337.1494,133.7144,86.0251,300.0,133.2172
98,300019,硅宝科技,11.5525,331.3361,10.7922,10.0549,323.1975,10.7768
99,002591,恒大高新,63.4629,329.5559,5.2795,13.4199,288.454,7.4911
100,600760,中航沈飞,80.3451,325.8613,17.0853,-5.7073,342.8571,15.1863
101,688051,佳华科技,100.1854,317.6377,,,,
102,002451,摩恩电气,-36.5068,307.9558,6.5498,-7.0797,266.6667,6.5706
103,002791,坚朗五金,31.9598,306.7487,5.2051,26.2555,280.0,4.9958
104,300118,东方日升,27.5854,301.3954,12.0437,21.7827,300.8727,5.7439
105,000656,金科股份,67.9195,299.5376,55.5029,46.5029,336.3636,29.57
106,600655,豫园股份,98.721,297.095,189.3312,246.7052,1.5444,166.5006
107,300005,探路者,-21.1607,296.1998,-6.9431,-11.3621,241.3284,-5.6681
108,002733,雄韬股份,-14.1084,293.0353,14.9403,3.0147,200.0,10.5018
109,000790,华神科技,29.8082,287.0807,5.1226,4.5703,251.7647,5.1226
110,002560,通达股份,4.5619,286.0015,8.3894,21.5747,333.3333,9.9436
111,600794,保税科技,1.2062,284.1162,5.022,1.6103,316.8142,5.3612
112,601901,方正证券,,277.8276,2.5121,0.3456,200.0,2.3207
113,002165,红宝丽,-2.3428,277.8003,2.4466,17.1722,200.0,2.4183
114,600266,城建发展,86.5491,274.4441,14.6407,13.0504,182.9438,14.932
115,002909,集泰股份,6.1417,270.6327,-0.5749,6.7365,278.0,-0.5749
116,603313,梦百合,23.1654,267.5187,27.1062,66.2194,200.0,26.2642
117,002053,云南能投,49.2211,265.7661,64.8604,95.1489,157.2626,64.9059
118,300638,广和通,59.3705,263.37,33.1428,37.8091,259.7944,33.1428
119,688388,嘉元科技,69.3883,260.3989,49.776,22.281,258.6207,49.776
120,002850,科达利,46.6673,258.8196,4.1139,17.7682,245.4545,4.3928
121,002606,大连电瓷,-5.6456,258.4964,-0.2389,0.2013,189.0909,-0.1894
122,600589,广东榕泰,-9.8796,258.117,11.5643,4.7994,256.5574,11.5783
123,300276,三丰智能,98.9654,254.5229,11.8714,11.8695,107.4031,11.7463
124,600626,申达股份,-9.7949,248.2764,27.4084,7.8479,310.8252,40.4137
125,000416,民生控股,-47.4222,246.8351,2.0889,2.8238,297.7778,2.2936
126,600662,强生控股,-2.661,245.8714,1.6654,18.5024,227.0186,2.39
127,002315,焦点科技,18.4523,242.3456,7.3874,9.767000000000001,235.7143,10.1286
128,000031,大悦城,265.8287,241.3112,196.6206,99.3325,44.1176,135.96200000000002
129,600578,京能电力,45.7375,241.0737,4.9428,23.3499,100.0,3.1734
130,300581,晨曦航空,54.9315,240.6599,11.5167,7.6366,233.3333,11.5167
131,600287,江苏舜天,-11.3646,240.65900000000002,6.6156,38.6809,240.3624,7.0665
132,000807,云铝股份,3.4392,239.9574,-15.082,5.4029,200.0,-13.873
133,002302,西部建设,29.5233,238.9827,8.6505,18.1709,300.0,8.0723
134,601236,红塔证券,,238.4307,,,200.0,
135,000543,皖能电力,25.8578,236.4414,15.8011,27.9653,150.6361,10.6693
136,000750,国海证券,,235.2967,2.2939,7.495,350.0,2.2669
137,600765,中航重机,13.251,235.0792,20.1038,-1.1497,44.4444,16.4871
138,600418,江淮汽车,13.8804,233.0518,-8.3616,2.5258,-22.2222,-5.8761
139,600456,宝钛股份,24.4209,232.3081,4.8521,11.1989,225.0633,5.0962
140,002515,金字火腿,-42.5424,229.9961,-33.9371,-33.2913,100.0,-10.0413
141,600728,佳都科技,-4.7860000000000005,228.2274,34.391999999999996,30.9204,211.2676,34.3326
142,603309,维力医疗,43.4945,226.9088,9.041,31.0571,176.9231,10.3277
143,300092,科新机电,10.6253,226.6504,3.1522,17.9205,202.3333,3.1522
144,002846,英联股份,67.8032,223.0008,20.2362,46.2545,209.4053,14.4467
145,600868,梅雁吉祥,61.4604,222.824,1.7704,1.7424,308.3333,1.6145
146,603089,正裕工业,18.7221,221.7932,33.2036,51.5993,70.0,14.259
147,688139,海尔生物,13.6733,221.4165,,,,
148,002605,姚记科技,151.9929,221.1698,-18.7167,0.3259,217.3369,-15.2984
149,603606,东方电缆,7.4521,220.1275,15.261,9.595,154.5455,15.0119
150,000967,盈峰环境,142.1257,220.0612,244.1314,206.3171,18.3432,251.7067
151,002616,长青集团,17.1267,218.972,4.1906,15.7651,208.3732,3.7692
152,603393,新天然气,128.5243,217.2318,177.15400000000002,115.059,9.375,19.8926
153,600368,五洲交通,23.761,215.7841,23.4008,5.7658,211.6682,23.7363
154,002797,第一创业,,215.42700000000002,0.467,2.9942,200.0,-0.6146
155,300045,华力创通,43.4977,213.7173,7.6483,15.0891,205.6075,7.5082
156,600984,建设机械,51.9162,213.252,8.6212,29.08,217.3184,8.6512
157,300014,亿纬锂能,34.3001,212.0415,100.9408,41.5703,194.7368,104.8661
158,300223,北京君正,40.2964,211.6132,4.9458,5.6667,211.1675,4.9458
159,000517,荣安地产,62.556999999999995,211.5703,27.8745,65.798,239.2336,25.6655
160,002970,锐明技术,52.6984,211.2613,68.5711,47.0408,200.0,68.5677
161,000936,华西股份,38.1239,210.4892,16.1683,7.4291,245.4545,8.1946
162,300578,会畅通讯,112.0405,207.7499,234.0871,336.1006,166.6667,233.7813
163,000795,英洛华,15.1367,207.5613,7.7039,8.8153,223.5294,7.4348
164,603800,道森股份,30.3395,205.8775,3.4515,17.4042,194.9726,3.5216
165,300175,朗源股份,61.8025,204.4433,32.1284,52.0763,150.3106,8.7686
166,002858,力盛赛车,14.2365,201.7584,19.7075,44.9374,114.0351,8.1631
167,000589,贵州轮胎,-4.8376,201.5349,4.4491,0.2847,200.0,4.4651
168,000155,川能动力,-62.1597,201.3331,10.2889,2.2872,500.0,16.0177
169,000157,中联重科,51.2342,201.2635,-0.0707,16.2631,200.0,0.0786
170,000637,茂化实华,1.2588,198.0392,1.9357,-6.0843,257.7778,2.0713
171,002647,仁东控股,-6.1253,197.3338,10.1808,-14.3007,223.3918,8.0384
172,002263,*ST东南,12.5447,195.9361,-1.3134,-8.0389,,0.7468
173,600743,华远地产,18.6632,195.8671,11.554,47.5343,216.0,8.3155
174,601226,华电重工,18.4788,195.4634,1.8003,7.8146,203.8961,1.7846
175,002487,大金重工,76.1723,194.3098,7.3815,6.7855,175.0,7.3815
176,300225,金力泰,0.1235,193.0675,0.5836,-7.0098,200.0,0.1321
177,000949,新乡化纤,13.3274,188.9745,4.2454,15.6145,191.8478,4.243
178,000035,中国天楹,831.8005,188.7137,231.8016,402.6006,45.2012,213.8137
179,601208,东材科技,3.157,188.3531,1.0735,2.0499,337.0,1.3556
180,300658,延江股份,50.277,187.9857,7.9778,24.076999999999998,100.0,7.7748
181,002154,报喜鸟,1.214,187.9639,3.2066,1.8715,200.0,3.1269
182,300012,华测检测,22.2194,187.675,12.8497,-3.5545,213.3117,12.9142
183,603118,共进股份,11.4894,186.623,-2.2781,-3.4038,214.2857,-1.6724
184,603909,合诚股份,49.0465,185.3943,17.5346,25.8075,134.2314,12.3696
185,603586,金麒麟,15.4681,184.0606,0.816,2.4888,182.3529,0.8186
186,300436,广生堂,32.3478,182.9097,4.3395,3.5166,164.7059,4.208
187,600070,浙江富润,37.6896,182.5669,14.9751,14.103,285.7143,14.5648
188,601919,中远海控,59.9575,181.8851,42.0431,73.8952,2400.0,41.1487
189,600673,东阳光,61.2713,181.8428,78.9218,80.0527,30.1282,39.9811
190,600025,华能水电,63.657,181.8175,12.6891,0.5391,220.0,12.8835
191,002214,大立科技,60.6239,180.262,7.9676,5.1345,160.0,7.8569
192,601949,中国出版,22.4019,179.1333,8.9192,11.2778,167.7895,9.4775
193,600758,红阳能源,-10.8734,177.5243,3.1566,-8.2088,150.0,3.1319999999999997
194,601567,三星医疗,18.7146,177.13099999999997,0.153,-3.6271,166.6667,0.1992
