,code,name,mbrg,nprg,nav,targ,epsg,seg
0,601005,重庆钢铁,87.2052,29942.5532,-0.0748,31.7571,700.0,-0.0933
1,600732,爱旭股份,351.8528,25844.7865,-18.6444,-38.1958,,12.1706
2,600094,大名城,35660.4292,17199.619,22363.1011,51509.9047,3586.6667,12348.2162
3,000610,西安旅游,156.2829,9502.2305,1.5446,-10.427999999999999,3883.3333,10.1882
4,000532,华金资本,-1.7899,8659.8167,1.8974,2.5643,600.0,3.3694
5,600503,华丽家族,-21.2745,8564.0666,56.0485,53.412,7758.0,72.3599
6,000711,京蓝科技,6.7902,6185.9833,-3.4084,12.6724,3500.0,8.5475
7,600873,梅花生物,534.6283,4311.1232,1559.215,1017.3277,144.5194,1888.4956
8,002034,旺能环境,15.9301,4252.8639,25.2895,22.0983,4050.0,18.4182
9,000585,ST东电,-0.4467,4215.9534,4.5687,-8.4882,3616.6667,4.8981
10,600791,京能置业,1649.3519,4186.4281,33.5492,27.5902,8113.3333,20.2545
11,600355,精伦电子,26.5835,3421.2947,4.2377,24.0122,2900.0,4.5326
12,600536,中国软件,-36.8499,2689.9199,-8.6532,-8.2125,3500.0,29.6829
13,000606,顺利办,-6.5755,2450.6769,14.7563,20.6106,13516.6667,2.4459999999999997
14,000034,神州数码,21.7265,2352.6387,,17.1789,2700.0,-109.4011
15,600838,上海九百,-10.0913,2278.2079,21.8984,-0.3078,2286.4078,21.9177
16,002102,ST冠福,1.3785,2223.2088,47.7044,20.5892,3066.6667,52.1493
17,000977,浪潮信息,40.0589,2169.0101,11.341,37.8562,2540.0,11.2638
18,000666,经纬纺机,58.2788,2077.4786,63.1918,55.5377,920.0,18.8272
19,600297,广汇汽车,-34.2105,2050.2966,3.3035,-0.8112,1916.6667,4.4133
20,002006,精功科技,177.7808,2019.9649,216.5913,97.1013,2071.4286,229.1147
21,600876,洛阳玻璃,3.2285,1923.6915,255.8253,3.4363,2346.6667,400.7548
22,600667,太极实业,272.6503,1619.3696,65.78699999999999,173.1422,945.4545,10.9412
23,600191,华资实业,46.516000000000005,1593.4194,-4.7013,-4.3617,1300.0,-4.7248
24,600311,荣华实业,-18.8531,1371.8789,2.6758,-30.1164,1344.4444,2.6758
25,002129,中环股份,215.454,1274.6355,18.842,74.0903,709.4937,17.4211
26,000909,数源科技,92.1192,1213.7573,8.4294,39.8348,692.0792,5.1842
27,000416,民生控股,17.0014,1158.8103,5.4585,2.1129,-3141.6667,4.8877
28,600617,国新能源,-92.8053,1107.1619,,65.0554,-2166.6667,-21.8698
29,600505,西昌电力,20.8307,1076.6084,69.774,-6.0986,1050.4886,70.2131
30,002053,云南能投,10.1035,1071.6839,4.8228,13.7235,358.6207,3.3785
31,600759,洲际油气,171.1533,1055.3779,16.6837,42.4876,541.25,13.8208
32,600721,*ST百花,900.4632,1036.1305,192.7319,320.5067,291.6256,218.3362
33,600636,三爱富,104.729,1025.5733,74.4035,33.4909,1594.5498,66.8014
34,600723,首商股份,325.4746,1010.8631,114.5149,161.6077,402.5997,88.9889
35,600780,通宝能源,151.5487,883.0995,79.012,139.1346,658.7629,78.5182
36,600869,智慧能源,4118.6169,859.7245,1617.2078,3231.4249,168.5624,1638.9664
37,002246,北化股份,56.2326,835.605,-3.5908,21.4723,1095.0,-3.6509
38,002269,美邦服饰,49.3062,833.0615,22.6238,33.7691,825.0,22.6238
39,000090,天健集团,54.4374,827.123,32.9871,30.4407,826.7241,32.9871
