,code,name,mbrg,nprg,nav,targ,epsg,seg
0,000656,金科股份,936432.1690000001,22957.3324,1135.2551,8406.589,4566.6667,1088.7695
1,300202,聚龙股份,32.1947,13484.6803,311.5227,246.4544,,311.5227
2,600077,宋都股份,912.6527,9415.234,995.4855,3246.865,2797.1963,571.1605
3,000981,ST银亿,10340.7556,9158.3791,811.9911,4155.8794,1835.4839,737.7002
4,600397,安源煤业,1317.6112,7135.8786,430.0919,268.0587,2465.0,423.2998
5,600057,厦门象屿,,4167.423,279876.4198,7096.5972,2400.0,253062.2283
6,000757,浩物股份,-22.1553,3339.6711,,-25.2938,586.1111,-101.5869
7,600230,沧州大化,22.5489,3233.9425,1.1198,17.9261,755.8952,5.9114
8,002016,世荣兆业,83.227,2728.2476,11.5499,14.4691,,10.4327
9,000525,红太阳,67.85600000000001,2473.2459,306.2421,103.1558,5016.6667,378.3282
10,600623,华谊集团,18.9777,2300.9772,29.2512,12.6718,11.1111,2.9062
11,300362,天翔环境,77.9661,1685.0726,12.460999999999999,29.0684,,12.3503
12,002709,天赐材料,24.4428,1325.6138,14.0563,13.0443,,13.6973
13,002204,大连重工,741.9632,1191.9681,392.276,658.0705,550.0,413.2973
14,600365,通葡股份,-44.8132,1035.2031,10.91,2.847,981.0811,10.91
15,002120,韵达股份,22.693,1029.4811,21.8853,5.4898,1150.0,14.5529
16,600211,西藏药业,8.1423,877.5596,10.2018,8.2414,425.0,7.1561
17,000404,长虹华意,-4.5223,774.204,7.4916,12.8871,-196.9697,7.559
18,000561,烽火电子,19.8128,712.7537,15.62,6.3542,55.0,15.9322
19,600637,东方明珠,-33.385999999999996,695.0409,100.6927,-7.2847,429.1005,107.1864
20,000970,中科三环,96.9668,663.3786,64.1549,55.6315,700.0,64.8215
21,600007,中国国贸,35.8933,631.1643,4.1537,0.5984,800.0,4.1553
22,002288,超华科技,230.1375,606.7367,10.3563,41.6593,173.22400000000002,5.8106
23,600050,中国联通,24.6503,578.6551,0.1897,2.5701,586.9565,0.2474
24,600292,远达环保,21.9157,521.0996,136.8507,42.5421,970.0,177.2311
25,000514,渝开发,62.6733,505.994,11.857000000000001,16.0512,324.5614,9.4568
26,600053,九鼎投资,-20.6093,497.3816,2.1134,-3.6469,350.0,2.1134
27,600491,龙元建设,21.9899,487.2521,13.3388,10.9734,250.0,16.389
28,000547,航天发展,-19.6374,483.0419,33.269,21.3495,400.0,35.7266
29,000799,酒鬼酒,182.7353,466.9262,91.8621,83.9148,428.7157,91.8621
30,600988,赤峰黄金,92.21600000000001,436.1983,,9.4067,207.1429,-1.8347
31,300238,冠昊生物,107.9157,432.3663,202.3409,124.6703,300.0,202.3409
32,600723,首商股份,242.071,424.4018,139.2018,183.1723,138.648,104.9145
33,600396,金山股份,64.2201,423.4667,34.0727,65.1785,836.3636,2.5468
34,000616,海航投资,158.0162,421.5985,9.9547,7.1787,350.0,9.707
35,600131,国网信通,4.7907,421.2094,20.9883,9.7262,475.0,21.4785
36,600689,上海三毛,16.163,413.5627,2.5843,-17.7766,-33.3333,2.334
37,600423,ST柳化,32.7548,389.5828,5.3435,18.2604,500.0,5.3571
38,300201,海伦哲,49.441,379.5341,4.4203,-3.7986,527.7778,4.3383
39,600011,华能国际,12.7022,369.366,-2.8559,3.3267,250.0,-3.96
40,000619,海螺型材,8.4977,366.611,4.7523,11.4392,398.1013,3.8814
41,000610,西安旅游,92.8249,358.8167,12.050999999999998,-20.3561,366.2868,11.0684
42,000629,攀钢钒钛,-68.0897,352.4905,-6.224,-42.3105,350.0,-5.2264
43,000537,广宇发展,436.5695,347.4838,51.88,0.3934,280.0,55.657
44,000683,远兴能源,57.5861,307.8054,42.3376,37.6889,300.0,8.3714
45,600770,综艺股份,3.3369999999999997,306.8403,7.8676,14.6805,200.0,5.0285
46,000532,华金资本,-7.1562,306.1183,-13.1861,-17.98,85.7143,-9.1791
47,300072,三聚环保,120.8985,301.9338,9.7564,34.0526,120.0,7.8737
48,002382,蓝帆医疗,59.9912,279.601,2.287,29.0858,125.0,2.287
49,600272,开开实业,-10.6191,274.5879,-0.11199999999999999,-10.9368,280.9524,2.6782
50,002226,江南化工,366.0715,271.4841,448.3494,543.0169999999999,0.0,410.8993
51,300076,GQY视讯,34.9181,269.7853,3.7517,5.4092,200.0,3.3178
52,000953,*ST河化,41.4112,265.465,197.9722,45.6423,267.6056,197.9722
53,002456,欧菲光,53.8594,252.4613,3.6488,45.9827,83.3333,3.6488
54,600182,S佳通,-0.5256,243.89,18.8628,3.674,232.4324,20.3425
55,002133,广宇集团,-12.5413,243.2403,14.6402,-2.763,216.6667,19.2841
56,002033,丽江股份,104.2841,242.8388,38.5671,27.3839,67.1429,28.4368
57,600975,新五丰,18.6299,230.0606,22.2807,25.7939,250.0,17.3166
58,600166,福田汽车,-7.8444,225.6345,20.5595,17.5715,62.8019,17.686
59,000598,兴蓉环境,190.3764,224.612,5.3917,59.7894,30.7692,5.3594
60,600552,凯盛科技,29.3196,222.8129,42.347,13.2293,622.6721,47.2058
61,300204,舒泰神,117.2697,219.9434,541.531,307.384,143.4783,541.531
62,600682,南京新百,53.0403,218.8039,20.4282,23.4881,240.0,17.144000000000002
63,600663,陆家嘴,75.3008,216.0007,4.6967,14.3014,213.0268,5.7786
64,000982,*ST中绒,108.1678,212.2551,22.0856,44.8839,42.8571,22.6217
