,code,name,mbrg,nprg,nav,targ,epsg,seg
0,600566,济川药业,977.1677,67233.5019,287.02,166.0404,16200.0,287.9028
1,002002,鸿达兴业,921.5160000000001,28863.2364,2494.6819,2231.5798,7707.6923,2494.6819
2,300134,大富科技,54.7771,17759.4777,11.3021,7.3224,8900.0,15.7896
3,000062,深圳华强,91.9045,16474.9187,42.7385,1.0738,6623.3333,41.1682
4,000014,沙河股份,-39.6149,4656.021,9.2624,-8.7528,-1822.8916,9.3043
5,000672,上峰水泥,38998.5059,4385.7543,5402.1366,10834.8442,1086.4407,5360.7983
6,300292,吴通控股,249.3325,4143.6965,43.1729,62.1375,2550.0,43.1729
7,000692,惠天热电,15.082,2720.8148,11.2328,24.7302,1871.8615,11.2422
8,600203,福日电子,-23.2994,2678.1618,54.3741,58.9188,250.0,59.5049
9,600165,新日恒力,-1.1166,2505.8162,8.8847,-1.6739,1561.5385,10.787
10,000977,浪潮信息,123.3517,2353.5107,79.41,116.0291,2275.0,79.41
11,600730,中国高科,499.6334,2204.7665,66.223,49.8365,1950.0,72.9962
12,002246,北化股份,53.6429,2107.893,86.6191,124.1612,7042.8571,80.0009
13,600398,海澜之家,699.4547,1591.1525,189.2944,451.3453,166.6667,193.8464
14,000426,兴业矿业,34.2164,1576.5197,65.7555,22.3091,693.4959,67.0331
15,000957,中通客车,2.8377,1512.9205,42.1497,15.607000000000001,1460.0,41.1343
16,002271,东方雨虹,56.9414,1512.3888,39.9866,33.5951,1500.0,39.8566
17,300173,智慧松德,111.5911,1472.9679,-5.3719,0.3268,837.5,-5.2807
18,603225,新凤鸣,26.9772,1368.7326,2.7379,30.4623,,3.1168
19,000567,海德股份,805.178,1337.1148,26.8115,28.6967,1544.4444,3.7207
20,000545,金浦钛业,777.6166,1326.1642,,464.5238,,-1890.6381
21,600803,新奥股份,233.5826,1322.8114,366.4116,303.7901,400.0,373.1093
22,002426,胜利精密,15.9296,1283.7974,6.7186,33.8258,2789.2857,8.3912
23,600318,新力金融,41.6388,1271.0795,20.8261,-2.7468,950.0,20.8261
24,600641,万业企业,29.7969,1239.1249,9.4369,12.3273,712.9032,10.2311
25,600501,航天晨光,2.7318,1212.2816,2.1514,-1.7287,0.0,2.2104
26,000863,三湘印象,88.9053,1210.975,39.8514,74.8132,100.0,35.9611
27,000605,渤海股份,950.0551,1207.6697,1603.0314,1715.3748,1434.6154,1509.0862
28,000868,*ST安凯,31.5912,1205.9494,3.1383,19.4108,-22.2222,-5.7157
29,600980,北矿科技,-1.6519,1198.5049,6.426,5.7896,470.0,6.5634
30,600133,东湖高新,59.7225,1180.0829,-8.9472,22.5427,892.8571,-9.8269
31,000582,北部湾港,94.6484,1159.0355,832.909,420.1066,115.2778,807.9539
32,600290,ST华仪,56.0939,1034.3349,3.3721,24.8551,1065.2174,3.0797
33,000949,新乡化纤,-7.09,1013.0754,2.68,-12.4927,1027.7778,2.68
34,000600,建投能源,60.1392,972.4722,99.6821,32.9413,967.5676,130.0226
