,code,name,mbrg,nprg,nav,targ,epsg,seg
0,600485,*ST信威,1255.8458,12813.623,2224.1825,2269.7302,529.1589,2138.2204
1,002180,纳思达,250.453,8827.874,55.7067,58.756,1866.6667,51.4794
2,000908,景峰医药,1069.9568,7432.0596,18624.9539,468.2637,4483.3333,19753.3168
3,300049,福瑞股份,23.311999999999998,4540.4789,22.2526,16.5899,1650.0,16.9712
4,600206,有研新材,393.6011,3504.8742,136.3639,115.6028,600.0,124.4197
5,000978,桂林旅游,123.13,3331.8779999999997,3.7511,10.4519,280.0,2.8939
6,600483,福能股份,392.4365,3316.493,696.3319,1165.065,942.8571,680.3910000000001
7,300059,东方财富,146.3054,3214.8814,11.2796,154.1441,1270.0,11.284
8,000810,创维数字,212.1568,2262.9706,210.356,258.0584,2886.4111,302.3273
9,600756,浪潮软件,23.8956,2080.0981,9.7011,42.5207,1305.0,9.8799
10,603693,江苏新能,20.1857,2079.3212,90.7712,26.6443,1280.0,110.0616
11,002346,柘中股份,148.6112,2026.9429,50.7412,87.4384,533.3333,50.7412
12,002354,天神娱乐,17.458,2013.1717,41.663999999999994,-23.243000000000002,1166.6667,41.4695
13,300601,康泰生物,21.0969,1962.9645,56.8686,21.245,2150.0,56.8686
14,300142,沃森生物,23.3112,1880.9323,9.3081,-2.74,125.9259,5.1172
15,603083,剑桥科技,101.9935,1793.8925,19.2807,96.2506,1860.0,19.2807
16,600398,海澜之家,803.6196,1522.4686,220.4724,459.0733,145.4545,226.166
17,002555,三七互娱,132.6676,1492.0772,285.2106,326.3221,733.3333,258.5909
18,002446,盛路通信,65.0397,1180.7174,87.4774,81.5395,1000.0,87.8597
19,002624,完美世界,94.7307,1176.347,59.3874,116.9119,725.0,48.8818
20,601615,明阳智能,44.5189,1170.7768,3.2436,16.9861,,5.1598
21,000546,金圆股份,1435.2839999999999,1080.1165,744.7378,1309.7962,147.6974,843.4936
22,300691,联合光电,128.4417,1028.4768,123.416,56.8289,,123.416
23,000681,视觉中国,270.7529,991.4277,717.2436,630.4594,1074.0,809.5626
24,600565,迪马股份,141.0026,969.3162,222.0922,97.2772,540.0,361.0575
25,603077,和邦生物,36.3791,942.6389999999999,44.433,63.5881,392.8571,44.433
26,600696,ST岩石,-90.8522,919.9168,11.9425,30.923000000000002,703.8462,13.5509
27,600826,兰生股份,11.9168,912.8567,75.997,75.4895,930.3777,74.5557
28,002201,九鼎新材,18.7464,911.8359,1.9225,30.592,400.0,1.8846
29,600685,中船防务,128.7704,868.1909,44.8408,87.8522,596.6825,44.2073
30,300269,联建光电,65.6565,842.9969,175.0421,123.5956,518.5714,174.951
31,002019,亿帆医药,141.3946,829.1151,401.0348,214.3012,648.7091,401.1701
32,300134,大富科技,29.3146,794.7971,15.7762,16.4797,717.6471,17.1437
33,601011,宝泰隆,0.3228,777.2335,2.5841,6.0182,500.0,2.7997
34,603169,兰石重装,10.9099,759.788,72.8284,86.8299,734.3284,72.8284
35,300681,英搏尔,152.2294,733.1008,211.1813,191.9915,,211.1813
36,002024,苏宁易购,3.4505,690.0425,2.9053,-0.0704,140.0,3.2169
37,601099,太平洋,,667.4941,228.97400000000002,206.4811,280.0,193.2222
38,300032,金龙机电,175.0551,666.807,108.5618,148.8139,471.4286,122.3381
39,600381,青海春天,617.5243,666.3799,516.4629,-3.6113,1845.8537,-809.0635
40,601788,光大证券,,653.4898,12.7691,113.4705,905.1495,13.0181
41,002943,宇晶股份,129.7266,652.3594,9.4394,8.962,637.2204,9.0333
42,002012,凯恩股份,-4.8049,641.697,4.0697,-3.9174,200.0,3.6719999999999997
43,002370,亚太药业,19.7568,640.2671,5.2814,5.8196,566.6667,5.2814
44,600099,林海股份,27.63,628.8343,-1.6804,3.7998,644.4444,-1.6804
45,002610,爱康科技,55.5018,607.187,81.6759,93.416,866.6667,85.8516
46,002520,日发精机,122.9522,592.6133,11.2327,40.0306,450.0,7.7308
47,000683,远兴能源,111.7974,581.1247,104.1789,66.1348,275.0,152.6487
48,600766,园城黄金,286.7863,574.6426,37.6929,-24.5211,500.0,37.6929
49,600141,兴发集团,4.1847,569.9294,42.3164,30.6816,643.1429,45.2553
50,600063,皖维高新,15.4779,564.9706,44.5479,17.2538,1100.0,52.7262
51,300825,阿尔特,19.7108,555.8298,8.1959,-0.5937,554.8387,8.1959
52,002427,*ST尤夫,40.9572,555.6092,10.1777,-0.787,471.4286,9.4164
53,603225,新凤鸣,15.0122,535.7442,12.4918,6.1401,194.7368,13.8335
54,300222,科大智能,84.5112,527.1858,107.9522,121.7442,488.8889,111.4253
55,600188,兖州煤业,8.847999999999999,521.1349,2.5434,4.3244,76.7892,0.5597
56,002068,黑猫股份,3.0247,516.2467,7.2983,-2.0526,272.7866,7.5131
57,000712,锦龙股份,-68.854,511.264,9.9033,47.7673,265.7627,15.4298
58,600814,杭州解百,188.3798,505.4964,204.459,253.1236,70.0,126.7721
59,002182,云海金属,-13.5562,500.7382,-2.1034,-1.2285,9.0909,-0.4209
