,code,name,mbrg,nprg,nav,targ,epsg,seg
0,600609,金杯汽车,20.1821,50580.3461,30.0687,-47.6768,-148.4211,279.4241
1,000923,河钢资源,1970.1821,24064.1168,2072.7238,863.5964,4921.6981,1507.5065
2,000571,*ST大洲,84.2019,14411.9805,-0.2026,3.7183,-34.900999999999996,-0.892
3,600516,方大炭素,248.6204,13132.3664,68.4229,73.1959,5175.0,66.255
4,688018,乐鑫科技,121.2544,6436.7139,73.0714,57.8047,6185.1312,73.0714
5,601101,昊华能源,9.2571,5629.7287,8.1735,1.4037,-5300.0,12.4828
6,000016,深康佳A,53.8363,5418.6486,147.0451,36.6269,5189.9244,175.5194
7,688030,山石网科,41.8152,4967.7818,5.2565,24.5481,,5.2565
8,000048,京基智农,88.4877,4788.4036,38.1311,94.3424,4529.4118,38.2087
9,688023,安恒信息,35.895,4509.752,83.0536,59.4143,,86.3463
10,300338,开元股份,187.6704,4201.6028,180.3039,212.6854,1994.0171,179.2122
11,300006,莱美药业,29.4738,3575.6899,2.9049,10.315,655.5556,4.0005
12,600781,ST辅仁,1070.2094,3387.6289,976.6923,676.1664,840.0,1146.0054
13,603799,华友钴业,97.4322,3145.1941,38.9892,56.6955,2361.5385,38.5113
14,600528,中铁工业,-68.9986,3094.4838,128.0764,-43.6539,447.8261,134.1328
15,600581,八一钢铁,69.4351,3047.8638,52.0256,68.9256,3075.0,52.0256
16,000736,中交地产,176.6736,2919.4765,51.4393,88.8669,5100.0,43.7467
17,300391,康跃科技,216.8422,2841.8333,157.3545,163.1918,1138.0,158.3233
18,600793,宜宾纸业,160.2873,2809.3028,173.6782,0.131,2807.6159,173.6782
19,600971,恒源煤电,41.3041,2666.009,21.5648,5.1618,2650.0,22.0014
20,300081,恒信东方,1.7748,2559.1431,95.6132,84.7219,430.61800000000005,98.7899
21,000717,韶钢松山,86.3488,2381.1339,548.3351,-3.7406,2500.25,548.3351
22,000567,海德股份,355.7988,2360.5945,34.6636,180.1194,2359.8985,34.6636
23,600010,包钢股份,73.016,2309.0349,4.4179,3.6784,1638.4615,4.4496
24,601360,三六零,406.283,1918.9392,829.4131,647.0459999999999,-100.0,849.627
25,600189,吉林森工,167.1845,1907.2726,81.2696,52.0837,-25.0,78.3332
26,600760,中航沈飞,1562.0355,1862.1899,1141.1364,1451.8459,410.0,1493.7089
27,002723,金莱特,28.1502,1688.0576,1.9302,-0.6649,16.4306,1.9302
28,000976,华铁股份,-6.6614,1635.9527,14.5546,10.08,1450.0,14.5028
29,002061,浙江交科,469.5746,1630.9254,244.9194,444.7515,625.0,236.7163
30,300308,中际旭创,1690.8195,1506.3587,620.7604,1135.4632,900.0,620.7604
31,600307,酒钢宏兴,16.7935,1489.0614,3.9732,5.3581,409.0909,4.8142
32,000711,京蓝科技,292.3356,1484.5739999999998,45.401,113.256,616.6667,42.8156
33,600097,开创国际,55.6028,1465.3282,86.0946,3.7517,1175.0,87.0865
34,600569,安阳钢铁,22.6124,1382.1891,22.1144,2.2894,1211.7647,33.4426
35,000877,天山股份,41.5598,1382.1808,21.9181,-0.0309,165.4321,25.37
36,002164,宁波东力,2399.8365,1327.2023,213.5469,853.77,866.6667,212.7938
37,600881,亚泰集团,60.3407,1280.0436,33.3112,12.0682,350.0,29.6565
38,600031,三一重工,64.6691,1259.6451,12.4526,-5.3891,923.5955,12.2382
39,688022,瀚川智能,62.321000000000005,1252.513,212.0281,90.3966,,199.0192
40,601003,柳钢股份,55.9345,1247.0792,55.3257,10.8688,1247.9112,55.3257
41,300122,智飞生物,201.06,1229.2474,16.5106,51.5388,1250.0,16.5106
42,000980,众泰汽车,1128.4802,1204.2675,676.8705,706.4837,346.3125,679.675
43,600640,号百控股,117.5008,1201.8276,57.2566,70.4622,900.0,68.8157
44,601388,怡球资源,42.9324,1149.3237,13.9437,10.5723,1500.0,13.9436
45,600963,岳阳林纸,28.0336,1131.864,49.5424,8.5197,833.3333,49.5424
46,002034,旺能环境,71.5894,1076.4856,294.8781,352.2851,510.0,297.6295
47,000702,正虹科技,9.6272,1066.197,4.0991,10.2843,694.7368,4.2726
48,600444,国机通用,-8.5579,1049.7788,65.6018,-6.8906,987.9048,48.9293
49,002346,柘中股份,7.4386,1018.4336,28.5883,27.2182,1080.0,28.6403
50,600615,丰华股份,-10.2554,978.7827,21.7258,0.516,1051.0204,21.7023
51,600393,粤泰股份,487.1244,977.395,22.9584,49.2276,253.8462,21.6436
52,000785,居然之家,-0.3537,964.7642,41.1949,-1.2499,14100.0,46.1387
53,000557,西部创业,42.433,952.7507,2.2108,-0.1075,900.0,2.2304
54,002016,世荣兆业,116.7023,938.8707,37.9935,-0.9521,875.2809,38.3091
55,002577,雷柏科技,-12.9851,893.0055,0.6382,-0.5579999999999999,16.6667,1.2268
56,300176,派生科技,104.9524,880.1242,73.657,46.3144,880.1541,73.657
57,600573,惠泉啤酒,-7.8616,874.8052,1.9616,2.1472,900.0,2.0188
58,688085,三友医疗,85.9163,870.4991,82.7298,88.9117,1000.0,82.7413
59,300810,中科海讯,60.5588,867.5232,26.2131,27.0444,806.6667,26.2131
60,600282,南钢股份,55.5427,858.2508,128.9234,10.0106,779.7312,71.1629
61,603399,吉翔股份,60.1043,857.0225,13.7721,46.803000000000004,600.0,12.0255
62,601717,郑煤机,108.0091,828.1732,18.6173,63.0469,339.4737,11.6396
63,688021,奥福环保,111.1768,810.8205,87.2935,44.5565,796.0173,86.678
64,600231,凌钢股份,24.3731,801.0108,22.2918,-4.0759,860.0,22.2918
65,000885,城发环境,50.4929,789.1187,-30.5579,28.3404,1260.8454,-16.2491
66,600673,东阳光,45.2672,785.0546,14.3775,20.0161,377.2727,18.3103
67,600111,北方稀土,99.5629,767.8596,8.6739,31.8739,342.0,6.6171
68,603299,苏盐井神,20.8428,764.4708,8.488999999999999,0.4115,676.0175,8.4877
69,002486,嘉麟杰,21.3479,759.3863,2.1744,-9.3785,136.3636,2.8588
70,000759,中百集团,-1.0429,757.6721,7.837000000000001,-14.635,945.2632,0.7643
71,002024,苏宁易购,26.478,721.0209,19.6014,14.6605,462.5,20.1625
72,002526,山东矿机,61.355,694.5247,31.4732,14.909,568.0,33.9131
73,688036,传音控股,72.2441,684.9505,64.6032,29.6169,,64.7594
74,000830,鲁西化工,43.9624,671.9409,21.4149,10.8129,1276.6667,21.4753
75,300016,北陆药业,4.7463,666.3076,18.5806,19.3279,620.0,18.5806
76,300161,华中数控,21.2077,648.513,6.9532,5.0585,137.75,2.6328
77,600351,亚宝药业,41.6588,638.962,6.742000000000001,3.8774,789.5105,7.029
78,600291,西水股份,,635.1217,4.9797,-26.1853,6344.7059,9.3217
79,002109,兴化股份,-7.0492,632.7734,6.8336,-7.13,635.25,6.8336
80,600753,东方银星,1051.5759,623.4469,13.3083,6.3854,640.0,13.3083
81,002451,摩恩电气,-6.6573,623.3022,-2.6630000000000003,-7.9902,550.0,-2.6328
82,603486,科沃斯,38.8885,609.0685,42.2933,26.4758,395.2381,42.8112
83,688081,兴图新科,87.0976,596.4357,62.4638,41.3177,600.0,62.4638
84,000918,嘉凯城,-59.0568,593.7092,39.8295,-26.6135,400.0,64.3593
85,300184,力源信息,417.2425,583.8967,222.1741,251.7511,344.3898,222.1741
86,300346,南大光电,74.8953,583.7852,2.1579,4.6951,348.6141,2.0348
87,000937,冀中能源,49.4739,581.8185,3.6207,5.1981,336.5217,3.8736
88,000528,柳工,60.7934,577.4283,3.0475,5.2174,555.2511,2.9822
89,300618,寒锐钴业,97.1561,575.0357,198.0205,170.5648,428.3784,198.0205
90,300123,亚光科技,78.2975,573.2015,296.4394,200.5121,333.3333,299.0935
91,600146,商赢环球,409.0934,571.555,5.8504,8.5714,316.6667,7.0527
92,002388,新亚制程,-0.2176,566.4778,110.2193,41.8513,366.6667,113.1989
93,688002,睿创微纳,158.4575,561.9494,41.4181,63.1059,513.7203,41.523
94,000959,首钢股份,43.9655,558.8608,8.7461,5.4656,451.3193,8.3598
95,000815,美利云,43.2321,548.4159999999999,1.2609,-2.3327,300.0,1.276
96,002295,精艺股份,40.1738,540.5688,6.275,13.9011,544.1096,6.275
97,688007,光峰科技,126.9551,526.5351,46.3943,110.4395,,45.3991
98,600133,东湖高新,24.8449,521.6311,92.2699,10.1175,526.9599,99.8108
99,600630,龙头股份,4.0454,520.8545,7.0682,5.4447,500.0,7.0294
100,000426,兴业矿业,143.8969,520.5643,10.4479,-4.419,432.3944,10.687999999999999
101,600160,巨化股份,36.3045,512.7315,4.2451,9.1747,450.0,3.9287
102,600782,新钢股份,64.0333,512.5509,52.9987,13.8433,503.8781,55.7196
103,600410,华胜天成,13.1491,512.066,3.6251,19.3279,448.1481,1.8358
104,002212,南洋股份,78.8095,506.4725,45.3899,7.6035,171.4286,45.2807
105,000524,岭南控股,2011.1313,504.892,313.553,420.3267,154.5455,308.9604
106,000779,甘咨询,12.3426,503.0664,36.215,-11.4919,503.6932,36.215
107,600596,新安股份,6.9678,501.5709,10.5924,13.3324,573.8179,11.8098
108,600250,南纺股份,-5.7258,498.4178,44.6635,5.7576,414.2857,37.1214
109,600586,金晶科技,29.6872,491.6917,3.3496,0.9695,281.9549,4.9996
110,300164,通源石油,104.2195,479.293,22.7446,29.5234,100.4,7.4147
111,600621,华鑫股份,265.2535,469.1245,236.2743,297.203,165.5172,231.7137
112,601100,恒立液压,104.0151,465.4659,9.5781,18.4077,454.5455,9.7176
113,002601,龙蟒佰利,148.032,463.6411,4.6493,15.5015,190.6977,4.431
114,600567,山鹰纸业,43.9634,462.9114,23.9451,34.3243,388.8889,23.7721
115,600614,*ST鹏起,-13.8872,461.0487,8.6928,7.1741,340.0,6.4502
116,002600,领益智造,32.1426,459.7117,23.6805,16.5446,172.7273,24.4846
117,000525,红太阳,40.6125,456.2529,14.1283,16.1057,440.991,13.3486
118,000672,上峰水泥,57.3193,452.21,46.6515,3.0054,440.6111,52.9798
119,600638,新黄浦,56.7348,451.2695,4.1809,1.8762,531.3187,15.3276
120,603612,索通发展,66.9395,450.6883,79.5022,42.0529,442.8571,67.7311
121,688389,普门科技,43.7121,443.3697,58.3633,42.7883,,58.3633
122,000513,丽珠集团,11.4901,440.7421,58.0945,50.9862,308.5859,65.5819
123,000990,诚志股份,121.2368,438.395,3.5288,4.3215,122.4138,4.0736
124,002530,金财互联,106.2138,435.7945,7.1206,12.0714,193.75,6.2098
125,688078,龙软科技,35.2105,434.0145,26.4221,15.4405,387.5,26.4221
126,000695,滨海能源,66.5183,433.5059,48.6475,52.2145,150.8571,2.9728
127,688037,芯源微,28.6457,432.9876,31.9957,12.7171,450.0,31.9957
128,000520,长航凤凰,16.898,423.037,19.3019,-1.2942,422.9167,19.3019
129,002617,露笑科技,132.4758,422.8829,12.0387,91.0666,366.6667,12.860999999999999
130,002963,豪尔赛,72.9629,413.7715,69.2167,71.6122,290.0,69.2167
131,300821,东岳硅材,44.2319,412.3878,23.2955,17.1384,385.7143,23.2955
132,002622,融钰集团,62.3565,410.6082,7.2824,36.0957,350.0,5.8818
133,688399,硕世生物,45.0235,410.337,3.3266,8.6209,361.9048,3.3266
134,002515,金字火腿,131.7878,406.4555,48.0202,56.3111,266.6667,12.6425
135,300082,奥克股份,31.0957,403.8193,9.8279,18.4014,181.8182,7.2018
136,002566,益盛药业,10.1628,394.2925,5.3321,-0.6453,354.8872,3.5637
137,002485,希努尔,11.3159,391.5222,1.8578,-4.9246,391.4163,1.8545
138,688005,容百科技,112.2394,389.8575,542.451,174.303,,568.3274
139,300467,迅游科技,76.069,389.63599999999997,469.0242,379.222,154.1667,461.5031
140,600853,龙建股份,32.7691,386.5607,19.0882,35.0664,375.2747,16.0948
141,002068,黑猫股份,58.5753,382.7117,52.5132,20.811,356.25,55.8047
142,688321,微芯生物,29.449,379.7991,102.8778,59.4964,353.0488,102.8778
143,600380,健康元,10.8801,379.5457,45.8833,38.203,372.1107,37.1997
144,000859,国风塑业,2.4724,376.8443,2.3801,2.7786,228.2258,3.7286
145,600389,江山股份,-23.3639,375.3453,13.8925,-9.2841,375.2268,13.8925
146,000425,徐工机械,72.4629,374.9803,17.4508,13.1727,366.6667,17.4028
147,688178,万德斯,93.0521,369.0962,169.0213,78.368,356.4137,171.8419
148,300177,中海达,33.325,368.8982,14.308,21.2244,255.0926,7.0293
149,002377,国创高新,308.2379,368.0529,449.2516,339.1284,700.0,515.5715
150,300434,金石亚药,333.4664,363.9437,533.5713,546.6912,251.6249,526.0622
151,600764,中国海防,32.6233,363.3479,78.0223,30.5458,2966.8182,114.8735
152,600303,曙光股份,1.9399,362.2767,10.1399,-16.6945,370.0,10.7107
153,002145,中核钛白,58.9913,362.0594,16.8894,9.0537,388.0,16.8894
154,688025,杰普特,135.268,353.5576,116.2914,122.0623,331.25,116.2914
155,600428,中远海特,10.6324,349.756,0.9568,-0.185,362.5,1.453
156,002978,安宁股份,74.5037,345.0307,41.8717,5.1074,24.3902,41.8717
157,603776,永安行,36.2028,343.1691,203.5993,92.8584,298.7654,203.8233
158,600395,盘江股份,55.3645,341.6348,4.3964,6.2415,349.1525,4.7766
159,600110,诺德股份,26.7473,341.0808,3.4505,9.5254,618.2609,10.2946
160,600173,卧龙地产,11.0686,338.9639,21.8448,40.0298,290.1168,14.7283
161,600789,鲁抗医药,3.7395,336.9455,5.8942,24.506,300.0,5.5304
162,300102,乾照光电,-1.6827,335.2001,8.4586,60.3695,328.5714,8.4586
163,600171,上海贝岭,10.3675,331.5916,29.1451,30.5308,333.3333,29.4847
164,002110,三钢闽光,59.0922,330.6072,50.8802,25.2546,195.9184,50.8802
165,000039,中集集团,49.2809,329.7263,10.4834,4.8065,478.5714,10.8412
166,688233,神工股份,186.0318,328.6404,71.3098,80.1837,319.0476,71.3098
167,300766,每日互动,88.2165,328.1244,19.9214,23.5093,310.0,20.0003
168,000825,太钢不锈,19.4782,327.5502,18.1995,2.6308,303.4826,19.8653
169,300227,光韵达,64.3208,327.1081,80.1238,53.8989,256.2341,82.2422
170,000537,广宇发展,450.3064,326.1494,194.5561,295.506,92.5373,320.3804
171,600279,重庆港九,187.375,325.0538,11.2975,11.1764,536.3636,12.6036
172,000716,黑芝麻,19.7582,316.3142,49.2133,61.9791,600.0,48.9958
173,002309,中利集团,71.9411,315.5519,57.5093,27.7136,300.0,58.468
174,600345,长江通信,-56.3545,312.3451,10.6389,3.7725,312.5,20.1136
175,600161,天坛生物,-15.7732,311.225,30.4521,-36.6142,245.09799999999998,38.5339
176,002046,轴研科技,249.9343,310.1961,61.9771,59.8318,-11.5,53.9093
177,002282,博深股份,37.687,309.1422,119.2201,128.5029,275.0,119.2201
178,600966,博汇纸业,14.8603,307.7054,11.046,10.8402,325.2324,20.5531
179,000983,西山煤电,46.1188,307.5096,9.3469,7.3757,261.5832,9.0605
180,002611,东方精工,205.5224,305.5583,349.7852,304.4129,233.3333,405.3228
181,300038,数知科技,179.5444,303.6994,358.9621,205.0168,165.28099999999998,403.7606
182,600808,马钢股份,51.68899999999999,303.6172,23.3543,8.9758,235.9649,20.9043
183,600222,太龙药业,22.5619,297.5602,0.5519,5.9359,27.1429,0.3405
184,002205,国统股份,31.3574,296.8198,16.9856,17.8359,19.2509,1.7367
185,600449,宁夏建材,18.0662,296.2025,7.35,-6.2469,488.7231,7.385
186,002057,中钢天源,235.3871,296.0222,129.6267,139.1985,206.9026,129.5817
187,300763,锦浪科技,188.1656,294.9591,71.4632,107.4231,292.0,71.4632
188,000605,渤海股份,108.1846,291.9036,109.1217,63.1463,109.0909,94.6765
189,600720,祁连山,16.7074,291.2586,6.3902,-4.9065,244.9674,9.5293
190,300276,三丰智能,90.8898,285.9627,285.8727,363.5015,325.9446,290.1915
191,600768,宁波富邦,6.3246,285.796,109.7334,-20.1702,286.8613,109.7334
192,000725,京东方A,36.1486,284.3401,13.3327,24.8489,301.8519,7.7634
193,300107,建新股份,61.8044,282.703,7.9737,14.8942,279.2857,7.9737
194,300093,金刚玻璃,70.4845,282.254,2.5635,20.6065,300.0,2.5655
195,600308,华泰股份,26.3555,279.6099,9.5398,-4.173,269.8718,9.6945
196,002136,安纳达,39.5065,276.7054,32.6729,2.2163,285.2301,32.5255
197,300261,雅本化学,82.5747,275.04200000000003,85.6357,67.9961,348.3553,88.9518
198,002755,奥赛康,105.1683,274.8748,14.8453,25.486,120.0,1.9197
199,600267,海正药业,8.6106,274.3825,-2.0394,4.2303,-110.0,-0.4833
200,000068,华控赛格,38.7704,274.2177,36.4209,113.4161,227.2727,5.2229
201,688008,澜起科技,45.2776,273.8146,34.4253,31.5112,283.3333,34.4253
202,002469,三维工程,115.0295,273.3183,1.5942,9.7333,450.0,0.5874
203,600348,阳泉煤业,50.3312,272.5728,11.3596,0.4185,277.7778,10.9146
204,603185,上机数控,112.7672,270.0975,40.9597,83.0032,269.7417,40.9597
205,601866,中远海发,1.9442,270.0953,24.4094,10.8387,297.1429,22.8385
206,000420,吉林化纤,57.6043,269.0811,3.2254,33.7487,55.1971,3.1687
207,000960,锡业股份,2.9349,268.3899,36.5127,7.4853,396.4324,39.1794
208,600507,方大特钢,56.2651,267.3815,76.6013,1.6444,284.0,83.8033
209,600246,万通地产,41.058,264.7617,5.0242,-5.9202,145.6091,5.3301
210,000517,荣安地产,146.8233,263.613,15.2616,18.8046,263.6752,14.7351
211,300340,科恒股份,161.8327,262.2859,10.5376,59.2337,213.84099999999998,10.5203
212,601225,陕西煤业,53.7106,259.0574,31.4151,12.5074,271.4286,28.6817
213,600801,华新水泥,54.4408,256.2567,15.6666,11.2028,363.3333,19.0592
214,002384,东山精密,83.1372,255.6801,183.7009,46.0714,217.6471,184.47299999999998
215,300349,金卡智能,97.5466,255.1802,9.3358,20.9663,208.3333,11.2358
216,603993,洛阳钼业,247.4683,252.7747,33.7019,10.9935,133.3333,103.6347
217,000680,山推股份,44.1902,251.9547,2.9292,3.2281,46.8571,2.5138
218,600141,兴发集团,8.3667,251.916,7.0388,1.695,202.9446,3.6474
219,600050,中国联通,0.2306,250.8858,33.1927,-6.8663,157.5342,74.6952
220,600328,兰太实业,30.1464,250.7998,19.2859,4.6539,148.9637,10.2218
221,300083,劲胜智能,25.0276,250.3589,9.5472,16.0109,255.5556,8.9433
222,600701,*ST工新,102.8843,249.6787,-1.3219,35.6814,42.8926,0.5746
223,000597,东北制药,17.9036,249.4294,4.6839,8.2029,400.0,5.1482
224,000898,鞍钢股份,45.6584,247.4923,11.2568,1.2888,247.5336,11.3431
225,601699,潞安环能,65.4575,247.3171,13.1145,14.9598,220.6897,15.2506
226,000564,供销大集,107.3337,247.1178,9.7697,23.4869,103.8095,8.8954
227,000807,云铝股份,42.376000000000005,246.61900000000003,10.8017,12.3721,400.0,6.8257
228,600230,沧州大化,50.0456,246.1636,85.0862,15.9478,245.7782,81.9192
229,600400,红豆股份,-10.7633,245.6828,2.9118,-44.6392,209.0909,10.66
230,603236,移远通信,189.9524,245.4537,301.6752,169.4965,176.0,301.6752
231,300263,隆华科技,31.5357,245.4285,5.0917,10.1442,201.7341,1.3929
232,600746,江苏索普,24.6752,244.4562,14.6642,1.9514,244.4444,14.6642
