,code,name,mbrg,nprg,nav,targ,epsg,seg
0,000672,上峰水泥,3336.9527,28432.5732,5501.0454,3330.303,8233.3333,5455.633000000001
1,002002,鸿达兴业,1060.4157,13167.864,2437.2336,2239.5403,4257.4627,2437.2336
2,000519,中兵红箭,588.7312,10756.2517,917.153,937.2310000000001,1980.5369,939.9726
3,300061,旗天科技,18.4474,7695.1512,11.0806,9.024,-2581.8182,4.9369
4,000628,高新发展,47.7495,3981.8667,-0.3478,17.0288,72.973,7.33
5,000150,宜华健康,758.9183,3842.9738,13.0426,64.0716,2700.0,13.0426
6,000975,银泰黄金,131.7648,3349.7128,359.3995,188.5881,1612.6923,293.4188
7,000545,金浦钛业,753.6112,2897.0322,,505.5826,1700.0,-1848.0914
8,600156,华升股份,25.8493,2587.3606,19.4815,8.2082,1593.2692,16.9416
9,300708,聚灿光电,29.5384,2507.8317,4.519,16.1724,,4.519
10,000403,双林生物,1.6797,2424.6903,22.2488,11.1625,73.3333,30.5482
11,002198,嘉应制药,117.0365,1879.504,191.7089,192.93099999999998,1802.6163,191.7089
12,000021,深科技,-8.2928,1779.6938,19.3664,34.8204,141.1848,21.9574
13,600321,ST正源,57.4328,1610.9583,2.8384,-5.625,1475.0,3.2075
14,300593,新雷能,32.2045,1554.8818,24.7699,22.179000000000002,,24.7699
15,000725,京东方A,31.0524,1511.9317,8.1936,37.9002,815.7895,9.1353
16,300670,大烨智能,3780.5502,1497.1073,80.3496,130.6834,239.6277,80.3496
17,002064,华峰氨纶,37.3487,1403.9056,12.2465,14.5032,1750.0,12.2465
18,000767,漳泽电力,85.3287,1384.6839,559.2276,147.6266,340.0,488.1411
19,000488,晨鸣纸业,3.1739,1378.7076,2.042,-0.4265,218.1818,2.0378
20,000582,北部湾港,77.5359,1319.7611,826.3363,472.4333,140.3846,800.7491
21,600287,江苏舜天,1.1427,1205.6964,35.6418,11.1377,1590.7079999999999,36.0574
22,000584,哈工智能,78.0371,1172.0007,22.4759,-3.5881,790.9007,23.8597
23,600803,新奥股份,160.9171,1166.5131,351.7321,321.3651,435.7143,357.9317
24,000055,方大集团,25.0175,1163.3512,4.9858,11.6743,266.6667,5.646
25,600854,春兰股份,29.3259,1154.1451,1.3098,-5.8226,156.71,1.6393
26,000504,*ST生物,-65.7875,1059.7888,-97.2853,-44.8778,900.0,-99.1732
27,000652,泰达股份,70.4128,1032.2032,7.1914,20.2114,-159.5166,5.944
28,000606,顺利办,19.4661,1028.7766,-8.247,-3.3996,642.1053,-6.445
29,300036,超图软件,18.5096,990.1958,10.1239,8.2814,913.3333,11.3235
30,600711,盛屯矿业,48.7913,955.5868,165.8713,119.9566,354.717,177.8547
31,002184,海得控制,12.7803,899.8952,3.1882,3.485,1306.0,2.785
32,300097,智云股份,36.1952,895.2928,7.2077,6.0754,360.0,7.2452
33,600333,长春燃气,1.3004,881.5392,35.5756,27.7159,250.0,35.4153
34,600280,中央商场,21.4141,879.9257,65.9501,16.5873,145.7921,66.0255
35,600620,天宸股份,-31.9888,848.0623,12.0206,-5.5931,766.6667,11.3101
36,600257,大湖股份,8.4569,807.7966,22.8239,5.3177,881.25,24.211
37,600389,江山股份,5.142,775.2171,28.9518,0.8872,808.675,28.9518
38,600162,香江控股,8.5603,747.9719,17.3631,6.5107,527.5,11.4477
39,600337,美克家居,1.676,730.5498,7.8664,0.1774,800.0,7.8664
40,600512,腾达建设,34.8229,664.1973,13.1716,16.3991,566.6667,13.7841
41,600613,神奇制药,503.3692,648.9540000000001,699.6128,695.2584,222.2222,770.7783
42,600232,金鹰股份,16.0705,620.7843,-1.1669,-4.3844,50.0,-1.4748
43,002972,科安达,72.25,608.9248,18.4733,27.3588,600.0,18.4733
44,600603,广汇物流,1237.6169,602.7696,,831.2965,603.3333,-103.0816
45,300056,中创环保,44.758,588.3793,11.9342,8.8376,562.5,12.1212
46,001896,豫能控股,-7.9387,585.6835,40.4436,-7.7355,567.5714,46.8368
47,603229,奥翔药业,105.2379,578.0106,217.7846,45.8636,288.8889,217.7846
48,002637,赞宇科技,11.600999999999999,565.1164,5.1867,-1.5862,620.0,4.1614
49,603260,合盛硅业,39.1909,563.4121,53.0491,11.975999999999999,,52.5339
50,600562,国睿科技,230.9182,557.8348,122.1785,104.7423,362.5,133.5491
51,000600,建投能源,35.5392,529.9455,22.5191,5.8202,618.3486,22.6643
52,002427,*ST尤夫,92.6951,514.4781,2.2138,36.7884,16.6667,2.2031
53,600460,士兰微,21.4162,491.5088,32.7856,23.384,550.0,33.035
54,002083,孚日股份,-0.6108,479.3759,-0.8182,0.2205,900.0,-0.7447
55,600105,永鼎股份,-16.9238,444.8667,-0.0338,-28.3982,1466.6667,9.9955
56,300011,鼎汉技术,65.8923,441.4428,7.5968,16.3893,219.4553,7.8043
57,002239,奥特佳,15.992,433.5274,20.4178,27.9297,440.0,11.9733
58,600168,武汉控股,304.4575,427.5516,115.2698,128.8682,275.0,127.4102
59,600593,大连圣亚,20.7063,425.6035,13.9702,4.1572,158.4795,10.3419
60,600634,*ST富控,10453.8771,425.5204,1204.9527,2717.5506,100.0,1247.7885
61,002932,明德生物,265.6617,422.3127,855.1941,410.8535,117.2131,855.1941
62,603458,勘设股份,65.2452,421.4578,52.5052,39.5283,437.5,52.5052
63,603177,德创环保,223.9419,421.3004,151.7167,67.1551,137.8788,151.7167
64,603721,中广天择,-1.2504,412.6746,10.6489,22.1728,,10.6489
65,000543,皖能电力,64.3932,404.3722,75.4943,26.6394,202.4523,64.4409
66,600965,福成股份,79.5446,379.6172,78.009,66.9625,225.4438,77.5804
67,002097,山河智能,9.0589,377.7615,0.9453,6.0528,204.5872,1.0385
68,601162,天风证券,,375.2788,6.0755,-44.3555,,4.7982
69,002246,北化股份,30.0351,362.6604,83.818,128.1226,226.7974,77.3588
70,002528,英飞拓,26.8075,360.4967,-1.0497,-2.2566,350.0,-1.0497
71,600615,丰华股份,227.5386,355.1075,-3.9555,16.8324,340.0,-3.3298
72,000012,南玻A,10.5719,353.0243,15.5846,5.1832,469.2308,18.0699
73,000906,浙商中拓,-4.3362,340.7355,2.5873,12.5142,250.0,3.8633
74,002205,国统股份,84.3872,334.8611,5.861000000000001,26.1159,340.3902,7.4933
75,000951,中国重汽,10.759,333.6835,11.665999999999999,14.5647,727.2727,9.896
76,300084,海默科技,34.9795,326.0276,3.0097,9.8704,606.0241,2.1677
77,600730,中国高科,96.0838,318.7648,51.1208,73.6695,371.4286,58.422
78,000034,神州数码,16.5694,317.6287,18.7717,95.4054,400.0,18.7717
79,000408,藏格控股,479.2161,317.0714,11.392999999999999,12.4135,368.306,12.4887
80,600409,三友化工,12.4262,310.6763,7.2043,15.3935,285.5769,7.7709
81,002583,海能达,48.268,305.2824,6.4953,34.3919,308.3333,6.4953
82,000761,本钢板材,-9.5587,302.3361,2.3702,12.3255,300.0,0.1802
83,002471,中超控股,136.7336,295.0516,9.8003,6.1628,32.0,7.6955
84,600996,贵广网络,27.353,293.5428,27.9363,-6.5596,271.4286,27.9363
85,603626,科森科技,92.9468,291.7251,20.804000000000002,12.3586,,20.804000000000002
86,002614,奥佳华,25.8694,287.5262,4.0064,19.2742,295.4545,3.8546
87,300700,岱勒新材,116.8817,286.3542,88.0186,93.7552,,94.2947
88,000546,金圆股份,-24.6847,283.8407,12.4471,-31.4089,312.2034,16.5057
89,002337,赛象科技,48.3125,282.6999,6.7722,9.0853,257.1429,2.8124
90,000893,东凌国际,20.9621,279.2365,212.34799999999998,-8.7958,256.25,215.7152
91,002119,康强电子,2.4974,278.2815,15.7891,1.9880000000000002,100.0,15.9782
92,600449,宁夏建材,33.641999999999996,277.008,8.2755,3.8871,382.3077,7.2164
93,300052,中青宝,75.4034,269.6108,9.1429,43.4883,53.8462,5.8813
94,603579,荣泰健康,25.9892,269.4559,-8.0437,27.715999999999998,,-8.3904
95,002268,卫士通,44.1308,266.4343,5.636,7.7036,117.3913,7.0869
96,300554,三超新材,107.2526,265.9051,34.8396,55.7843,,34.7971
97,002594,比亚迪,12.8261,264.4445,2.9492,11.1809,666.6667,2.4191
98,601619,嘉泽新能,150.5561,264.3001,35.1904,27.1432,230.9278,35.1743
99,002145,中核钛白,260.0977,254.8893,577.3519,477.1451,300.0,560.5412
100,600438,通威股份,12.5943,250.382,53.4058,17.5117,195.4871,53.0635
101,300317,珈伟新能,41.2249,245.0042,9.7492,10.1258,188.6,3.4113
102,002302,西部建设,306.5706,236.8405,181.8045,194.4019,67.3077,189.3513
103,603337,杰克股份,49.6131,236.4745,37.9349,37.3979,233.3333,37.465
104,000851,高鸿股份,34.2549,235.8976,8.7129,53.3873,40.8078,1.2732
105,002112,三变科技,9.9106,232.4842,3.8884,3.2347,100.0,3.8884
106,601179,中国西电,4.5743,232.0633,25.2853,11.1603,159.2593,25.6805
107,000096,广聚能源,-10.0381,225.0891,3.7652,2.9278,225.0,2.9146
108,002647,仁东控股,-1.0336,223.3427,8.618,-4.5327,131.5789,6.757000000000001
109,600583,海油工程,64.2507,221.0139,60.9497,37.9855,213.6364,61.9176
110,000686,东北证券,,219.4879,4.5528,20.9652,145.0,3.173
111,603777,来伊份,-0.2903,215.699,10.5672,7.0405,217.6471,10.5672
112,600716,凤凰股份,-7.3705,211.3557,11.5674,14.7167,200.391,12.5494
113,600720,祁连山,36.8342,211.1856,15.1571,7.9252,62.1622,12.0876
114,000025,特力A,15.9866,210.5172,1.3199,8.6968,-3.3951,3.6153
115,600148,长春一东,10.7479,210.4733,11.850999999999999,5.4215,778.4810000000001,9.9985
116,000514,渝开发,51.8589,208.9502,2.5045,12.5754,94.6753,4.3577
117,002279,久其软件,17.0726,208.1343,6.2148,8.0793,204.3204,6.276
118,000553,安道麦A,31.2697,206.4151,22.2623,12.5869,209.2158,23.1497
119,600674,川投能源,0.9645,205.1142,22.8107,9.6604,224.0584,23.3906
120,600556,ST慧球,557.9788,204.7569,,6.8531,207.4074,-104.5133
121,300107,建新股份,16.9462,204.1405,4.0372,5.5485,204.0541,4.0372
122,000903,云内动力,7.954,204.1089,4.3808,0.6827,116.0,4.3481
123,600867,通化东宝,21.453000000000003,200.8781,1.2569,13.2066,150.0,1.5026
124,600596,新安股份,10.7072,200.8317,8.1732,-0.0479,231.5572,8.6651
125,002016,世荣兆业,57.5452,200.6929,51.2505,36.4586,132.4324,43.6381
126,600580,卧龙电驱,128.4477,199.7203,39.1876,86.2187,91.8081,40.3226
127,603387,基蛋生物,109.3898,198.888,106.9053,72.0688,,112.3781
128,002590,万安科技,25.7184,197.3318,5.4494,12.9761,190.0,4.6133
129,600027,华电国际,11.9931,195.01,21.3249,5.011,-100.0,18.9539
130,000592,平潭发展,17.9538,194.3029,5.9422,0.091,261.2676,4.2598
131,600312,平高电气,16.2648,192.4065,12.3987,-0.703,194.4344,12.4609
132,600886,国投电力,18.7371,191.2936,32.393,9.3645,75.793,50.2397
133,603380,易德龙,124.9597,191.0789,53.6862,36.1466,194.1176,53.6862
134,000007,全新好,-31.4446,188.5429,18.2044,-16.3095,166.4021,20.4197
135,600481,双良节能,12.6365,186.30599999999998,15.2794,6.7633,141.0882,14.7132
136,300213,佳讯飞鸿,38.6451,185.831,5.0995,22.070999999999998,142.8571,4.9342
137,002075,沙钢股份,-11.2046,181.988,-1.2636,2.8122,27.8571,1.3979
138,300095,华伍股份,31.599,181.2034,15.6368,16.0782,110.2433,10.5863
139,600819,耀皮玻璃,7.9507,181.1258,42.2039,11.853,100.0,51.3124
140,600653,申华控股,-30.0187,180.1627,6.9885,35.1947,16.7651,7.4578
141,002440,闰土股份,35.3638,179.8892,16.9,21.7756,36.7089,16.5331
142,300027,华谊兄弟,45.2655,179.6535,86.3039,74.2979,37.5,85.9897
143,000966,长源电力,5.5357,178.6681,19.054000000000002,-9.6922,245.77599999999998,21.2805
144,600839,四川长虹,12.4988,177.1826,7.6793,7.8677,57.4468,3.6144
145,300685,艾德生物,94.9779,176.5708,127.8205,65.0651,,127.8205
146,002296,辉煌科技,31.8254,176.2678,106.9505,59.8518,280.4902,112.7181
147,603319,湘油泵,27.2989,176.1981,14.6347,14.7182,173.0769,14.6347
148,002449,国星光电,20.5073,174.9547,2.528,7.8823,187.1038,3.3325
149,601108,财通证券,,173.6177,8.4826,36.2754,,7.406000000000001
150,000935,四川双马,8.1641,173.1281,2.8446,-1.5764,1000.0,3.523
151,603938,三孚股份,49.4333,172.7981,24.3076,12.8173,180.0,24.3076
152,600816,安信信托,-100.0,172.75900000000001,37.1393,68.2672,159.6795,37.1393
153,000712,锦龙股份,36.1409,171.8921,61.3214,279.1425,76.1194,-0.1819
154,002852,道道全,-3.0331,171.6497,50.1233,49.6547,,46.8699
155,000997,新大陆,38.2102,169.0812,12.6803,23.8093,168.75,12.4534
156,000626,远大控股,24.4772,168.5929,3.9614,10.5048,132.0924,6.2509
157,000899,赣能股份,3.0751,167.3094,33.8121,-0.7224,167.3333,34.0433
158,603903,中持股份,58.9729,167.1867,132.7504,70.1316,160.0,134.9468
159,002745,木林森,60.9353,162.9881,51.5841,47.5984,170.0,52.8372
160,300608,思特奇,12.817,162.6339,24.1836,15.3576,164.7059,24.1836
161,002199,东晶电子,-14.5261,162.3546,13.7606,24.3695,183.3333,5.8325
162,600093,易见股份,-9.0734,162.136,13.2734,1.446,158.0645,13.8959
163,002202,金风科技,8.6919,162.0652,3.8185,7.595,179.4014,3.6029
164,603776,永安行,123.9935,160.7624,164.4244,147.3247,165.2174,165.7979
165,000752,*ST西发,-5.266,158.9918,13.8849,17.875999999999998,479.8349,19.968
166,002486,嘉麟杰,10.5689,157.2555,8.2778,11.1339,24.7895,8.3021
167,601949,中国出版,26.0074,156.5708,39.4338,25.975,147.619,39.7416
168,603348,文灿股份,22.8632,154.6763,23.8372,8.2825,-100.0,25.3717
169,002845,同兴达,95.7684,154.0815,95.96600000000001,64.6203,152.459,95.96600000000001
170,000635,英力特,0.7081,153.6157,2.3809,-2.0476,126.7857,2.3809
171,600285,羚锐制药,22.0853,152.3841,41.3102,27.3347,42.8571,42.4073
172,300274,阳光电源,95.729,148.6635,10.9263,41.8303,143.4783,10.9252
173,000789,万年青,32.6412,148.3886,24.1204,9.1068,124.0543,23.3204
174,600051,宁波联合,-6.6293,147.7659,-5.4402,19.165,81.8182,-5.5149
175,300666,江丰电子,42.8779,147.7184,45.8489,22.9843,,43.7901
176,000540,中天金融,113.1605,146.7774,39.0976,40.7436,146.1651,43.7335
177,600387,海越能源,135.9946,146.6516,26.2422,108.0821,1500.0,8.257
178,600332,白云山,113.9758,146.6009,66.2335,96.4451,57.7002,66.7672
179,000690,宝新能源,43.1515,145.3551,19.6804,3.0517,146.1538,19.6804
180,000625,长安汽车,30.6126,145.1218,21.11,15.7144,141.9355,21.0497
181,002218,拓日新能,101.1421,143.7834,0.8742,11.3246,140.9091,0.8742
182,000533,顺钠股份,17.0669,142.68,75.6007,58.54600000000001,142.7638,17.3853
183,300605,恒锋信息,52.7021,142.6206,51.4317,29.8898,,50.8668
184,000593,大通燃气,2.1183,140.6312,98.7094,44.4161,146.5753,98.7094
185,002451,摩恩电气,12.8154,140.0119,0.637,16.3912,166.6667,0.6147
186,601238,广汽集团,46.2186,139.0461,6.4077,17.0269,127.7778,6.9732
187,601878,浙商证券,,138.1256,7.6018,20.2972,116.6667,7.6018
188,300807,天迈科技,56.4463,137.0177,135.6083,130.6853,41.8611,135.6083
189,000551,创元科技,10.819,136.7099,4.0206,5.9333,900.0,3.0634
