,code,name,mbrg,nprg,nav,targ,epsg,seg
0,300458,全志科技,35.0423,29841.957000000002,6.3851,11.9266,2488.2353,7.5022
1,000616,海航投资,23.1006,19734.1003,9.7793,-18.5991,7296.7742,9.7254
2,000592,平潭发展,32.979,16742.9829,0.5096,2.8167,639.2857,2.3697
3,300322,硕贝德,-13.2985,10427.4284,-2.2996,-35.3218,85.7143,2.0392
4,601118,海南橡胶,-50.4542,7192.6414,24.224,17.7605,2877.7778,24.4415
5,002272,川润股份,-13.5124,7060.6098,7.5752,17.2084,7104.0,7.5618
6,601360,三六零,496.3637,5246.2134,1132.5321,877.8608,236.581,1140.0075
7,600083,博信股份,2920.9578,4468.0234,43.4153,595.1822,-3325.0,43.4153
8,600781,ST辅仁,1148.9745,4364.0666,1100.2192,740.0409,1466.2651,1273.4759
9,601226,华电重工,27.2466,4267.9642,2.1134,2.5159,5614.2857,2.1073
10,300413,芒果超媒,245.0437,4028.2131,236.3829,417.2787,1116.7832,242.6022
11,600784,鲁银投资,38.5841,3886.0313,-11.0819,-16.7996,936.3636,-5.1944
12,300276,三丰智能,477.0378,3601.0213,445.0303,396.6885,1551.8349,468.7969
13,002488,金固股份,7.9171,3509.8449,4.4629,8.3393,,4.5131
14,002485,希努尔,80.46,3435.5445,11.005,61.9041,1846.6667,9.8249
15,600985,淮北矿业,6611.6078,3420.9608,968.5744,2425.2146,317.8571,848.5866
16,000777,中核科技,52.9239,3287.8817,5.2668,12.9058,1022.4,5.414
17,300164,通源石油,140.9429,3234.9104,37.5976,31.6707,854.2857,11.6407
18,300523,辰安科技,97.9283,3210.5265,23.8226,31.4944,5500.0,19.4407
19,600645,中源协和,55.4796,2736.7128,99.9227,53.3879,8300.0,102.4774
20,600408,ST安泰,48.9781,2502.1026,21.4965,-12.3601,5600.0,27.7072
21,600740,山西焦化,20.9756,2354.6854,278.9506,75.5301,1467.0103,356.3181
22,600027,华电国际,10.7084,2261.2562,14.8136,3.9561,-745.8333,17.2556
23,300423,鲁亿通,1046.4568,1953.5198,485.8287,748.5068,712.4174,485.8287
24,300449,汉邦高科,-16.939,1882.8817,28.9185,44.2894,1800.0,28.9185
25,300125,易世达,38.8334,1861.2476,-25.0733,-20.5454,1400.0,-25.4641
26,002034,旺能环境,8.87,1754.912,316.2246,413.9678,440.0,319.4322
27,300189,神农科技,-86.6208,1592.9058,-31.2077,-42.0023,-369.9187,0.2481
28,002299,圣农发展,22.5664,1583.8148,27.8646,15.8104,659.0643,29.467
29,601616,广电电气,1.7083,1392.1108,7.5528,4.8291,1264.4295,7.6121
30,600876,洛阳玻璃,286.342,1368.9195,156.123,225.8371,300.0,137.3197
31,300344,太空智造,27.1695,1363.3308,-19.7442,-25.0751,-773.0233,-16.6178
32,300107,建新股份,188.6896,1337.4681,51.0781,50.8242,1333.3333,51.0781
33,300313,天山生物,239.7059,1269.8981,524.8209,394.4251,856.8421,508.2001
34,000819,岳阳兴长,38.6804,1264.7884,6.1901,1.3286,633.3333,4.0333
35,000516,国际医学,-37.4364,1163.8032,61.924,20.5922,1128.2609,60.9694
36,600262,北方股份,115.3004,1142.2286,19.8213,5.46,431.8012,8.0227
37,000560,我爱我家,797.0979,1092.9776,146.5949,184.5637,446.5823,146.5976
38,600780,通宝能源,19.4522,1064.1755,6.1443,-0.8672,871.4286,6.2049
39,600738,兰州民百,3.7328,1042.9844,67.1431,22.4387,1042.1429,67.1431
40,000850,华茂股份,20.96,1013.3137,-13.4721,-9.6184,468.0,-14.2471
41,600145,*ST新亿,-95.3859,1006.8067,7.8228,4.3804,833.3333,7.8228
42,300513,恒实科技,145.6418,987.7212,286.4567,273.8924,964.7436,312.1019
43,002208,合肥城建,12.5139,949.4669,16.942999999999998,10.2308,716.0116,15.2224
44,000519,中兵红箭,17.4154,887.7981,5.229,2.2138,886.7725,5.3026
45,002399,海普瑞,86.3259,868.0471,-22.5819,3.1826,758.6698,-22.5398
46,000882,华联股份,20.3646,862.018,3.9011,1.1732,913.3929,3.8733
47,300283,温州宏丰,17.4911,859.9305,2.6575,-3.0797,300.0,3.2845
48,002159,三特索道,27.8711,840.4434,14.9549,-0.1865,1050.0,18.0127
49,000537,广宇发展,394.9969,819.5286,199.7471,316.1064,376.9231,337.3635
50,002024,苏宁易购,31.1545,814.966,5.4937,21.1611,844.0,2.0964
51,000815,美利云,29.0887,811.6064,2.7666,-1.4536,900.0,2.7862
52,600215,长春经开,138.9046,796.5517,3.0076,-5.4403,796.1326,3.0124
53,002453,华软科技,30.8381,792.0785,3.3188,34.5888,344.9438,0.6005
54,002579,中京电子,58.4922,777.953,24.2327,83.805,700.0,5.2879
55,300280,紫天科技,98.1676,768.2772,106.1886,144.2119,448.3405,86.5858
56,600481,双良节能,55.0411,751.4642,5.6692,-8.5819,577.3723,7.4286
57,002798,帝欧家居,777.1127,745.4277,360.0631,593.3239,98.6111,360.5252
58,600578,京能电力,5.7377,741.7975,3.0634,10.4347,200.0,2.272
59,300556,丝路视觉,31.1108,735.2451,8.3276,29.0926,227.2727,13.175
60,002428,云南锗业,15.5236,712.0353,0.9877,1.8001,133.3333,0.9317
61,603220,中贝通信,82.0941,709.5029,,,698.5915,
62,300192,科斯伍德,106.5719,701.5593,21.9132,108.2151,465.9744,-3.4051
63,600759,洲际油气,29.6548,682.4929,0.8399,-1.5529,-392.1788,-0.8065
64,002115,三维通信,227.3784,680.7145,144.658,60.711000000000006,507.9922,147.2143
65,002305,南国置业,11.8713,676.9548,3.812,-0.8103,134.2466,-0.2745
66,600810,神马股份,8.3806,668.0664,30.6942,11.5311,700.0,22.1933
67,002353,杰瑞股份,41.9035,642.678,4.0793,12.9463,646.5619,3.8446
68,002685,华东重机,117.71,637.0909,36.0897,12.6669,903.8123,35.6416
69,600077,宋都股份,61.1508,624.6037,14.4818,47.3838,983.3333,7.8609
70,300427,红相股份,258.8423,595.682,12.8616,1.2965,448.0,12.267999999999999
71,300272,开能健康,32.4396,548.627,-35.2244,-41.5611,336.8726,18.0352
72,600774,汉商集团,9.3602,539.5394,2.7037,3.178,11.3636,2.485
73,600677,*ST航通,1.2395,537.0048,9.1243,11.7145,1835.4839,7.3919
74,600855,航天长峰,29.9641,529.9575,33.5222,26.8739,2563.6364,31.19
75,000859,国风塑业,6.3478,526.3814,6.1031,-0.1709,310.1626,7.6527
76,002274,华昌化工,20.374000000000002,521.2463,1.1846,9.0698,558.9041,0.8604
77,600256,广汇能源,99.955,504.0595,28.3332,10.619000000000002,372.4211,31.9734
78,000401,冀东水泥,94.1373,496.244,83.4372,40.3895,343.038,10.3063
79,002240,威华股份,30.5397,484.5639,43.7729,37.9349,519.6286,50.8974
80,600962,国投中鲁,-7.0905,482.6325,-1.4048,4.6758,2410.0,1.8530000000000002
81,300444,双杰电气,56.5104,467.4321,40.3839,71.1671,245.7,21.2815
82,002623,亚玛顿,2.1276,463.2623,1.2307,-6.7236,566.6667,1.0899
83,600777,新潮能源,506.71,454.9564,10.0686,28.4031,233.3333,10.0686
84,600671,天目药业,243.4774,454.1237,92.9697,42.5024,248.3595,43.45399999999999
85,002377,国创高新,181.04,450.1587,5.0052,-2.4871,199.6269,4.8073
86,600623,华谊集团,-7.3128,443.9507,6.8291,12.9794,316.6667,9.1995
87,300337,银邦股份,4.4539,441.2296,-0.7758,19.3016,257.5342,0.9198
88,000510,新金路,29.9454,439.41,11.5177,10.8858,113.8889,10.9226
89,002761,多喜爱,36.4861,434.9829,10.0831,8.7404,109.4692,6.3291
90,000543,皖能电力,11.8568,428.6328,-9.2965,-4.9113,198.7544,-12.2932
91,300120,经纬辉开,225.2304,427.1436,178.1687,231.3654,184.9462,199.9767
92,300123,亚光科技,94.0013,407.9204,4.273,9.6559,166.6667,3.4439
93,300398,飞凯材料,130.1443,404.5623,158.5329,1.8256,328.5714,162.2033
94,600596,新安股份,59.3672,402.2449,26.7493,17.1404,390.38,29.0434
95,601958,金钼股份,-20.2797,399.8633,2.2796,-0.2123,483.3333,1.7538
96,000922,佳电股份,33.8569,388.9923,21.9277,6.8341,442.8424,21.9277
97,600112,ST天成,-12.7545,388.5826,7.2657,-5.8854,384.2424,7.2677
98,000636,风华高科,53.2682,365.0627,15.8227,4.756,395.0,15.8004
99,300077,国民技术,-6.9411,357.0774,-3.7319,21.37,333.3333,-8.8351
100,000810,创维数字,6.4138,356.4555,12.4727,11.4515,369.7674,12.8818
101,002369,卓翼科技,21.1164,354.5595,0.6149,8.2044,300.0,0.9759
102,002812,恩捷股份,92.2255,351.6055,142.6698,216.8491,2.6316,128.5689
103,300761,立华股份,38.1298,350.28,68.1457,37.9658,348.8333,68.1457
104,000040,东旭蓝天,2.2125,337.5248,13.4295,17.8645,333.8843,13.8932
105,601918,新集能源,23.8965,337.2698,20.0614,-1.9354,438.4615,19.5685
106,002141,贤丰控股,-12.8068,335.2877,6.4507,27.9659,31.3725,0.8891
107,603918,金桥信息,27.5092,333.157,12.5736,19.9941,334.4729,12.5736
108,603636,南威软件,70.4125,332.097,80.6125,66.0136,212.5,83.9447
109,000016,深康佳A,47.6011,329.65,170.7708,36.7733,233.6449,163.3134
110,002490,山东墨龙,60.111000000000004,323.7102,5.2094,9.8104,685.0394,6.547000000000001
111,002647,仁东控股,60.5089,316.1841,-4.003,11.6644,175.1295,-4.8562
112,300205,天喻信息,11.9292,308.547,8.4632,17.1067,130.3385,6.867000000000001
113,600097,开创国际,11.3065,306.4466,91.9625,17.6892,264.2857,92.9422
114,300472,新元科技,102.9841,303.5617,214.3302,173.4271,150.0,207.7325
115,000935,四川双马,-20.7649,303.2958,-4.8152,-28.9056,441.6667,16.8906
