,code,name,mbrg,nprg,nav,targ,epsg,seg
0,603032,德新交运,-28.5719,30366.9407,58.1348,74.47800000000001,1108.3333,58.3622
1,002738,中矿资源,134.3683,11164.6389,215.0591,201.05700000000002,3140.0,219.8668
2,000779,甘咨询,622.3124,9921.701,474.7857,430.58099999999996,4910.3448,471.8393
3,600455,博通股份,13.5206,8553.9572,10.0557,4.8619,-2378.0,8.2498
4,600985,淮北矿业,6844.0509999999995,8145.034000000001,1002.2831,2280.2556,975.0,889.5426
5,603118,共进股份,20.531,7438.3947,5.7635,13.7259,8361.5385,5.7383
6,601099,太平洋,,5877.6195,-13.347000000000001,-11.1952,5100.0,-13.0491
7,000823,超声电子,2.818,4499.3155,7.5141,2.1876,1472.5,7.4933
8,601872,招商轮船,125.4486,4391.5382,8.8388,39.4902,400.0,36.894
9,300162,雷曼光电,42.4513,3956.2408,-3.8678,3.6245,1650.0,-4.1123
10,002458,益生股份,193.5486,3708.6208,55.5712,18.7631,2133.3333,56.385
11,300413,芒果超媒,239.6723,3569.369,251.995,497.5819,1168.8822,257.9518
12,000829,天音控股,-2.2779,3362.4202,-13.4993,2.5562,192.1053,-14.4488
13,002755,奥赛康,1693.6955,2936.5591,249.2139,271.2478,300.0,287.8452
14,600675,中华企业,500.7484,2636.8411,240.1765,88.2599,932.0,312.2366
15,000048,京基智农,86.9583,2413.0557,18.2094,59.0562,4552.459,9.9616
16,600793,宜宾纸业,-30.2514,2242.0996,144.1526,2.1755,2242.236,144.1526
17,600770,综艺股份,-15.443,2195.2324,-4.3004,-6.9302,900.0,-0.4571
18,600621,华鑫股份,37.8916,2157.9067,-3.4738,35.1139,200.0,-4.592
19,000936,华西股份,26.5122,2085.1658,16.3294,6.8448,3900.0,9.4553
20,002208,合肥城建,217.0915,2046.4439,16.0052,7.0066,3733.3333,13.0108
21,603160,汇顶科技,114.3903,2039.9521,30.4578,34.0234,2175.0,30.4578
22,600677,*ST航通,-43.1224,1925.9247,10.8895,-7.5225,-1063.8554,9.5882
23,600072,中船科技,-9.7015,1861.8455,-1.8531,-16.8747,673.3333,5.2156
24,300587,天铁股份,139.2545,1839.2302,18.4609,80.8491,27.4194,5.6774
25,600378,昊华科技,990.3694,1832.9442,534.7295,703.7227,552.9412,519.3606
26,603089,正裕工业,41.7542,1694.3711,31.0388,53.5872,1300.0,13.5556
27,300321,同大股份,-12.3616,1689.8347,4.7737,-0.9973,1706.25,4.7737
28,002240,威华股份,10.7771,1687.4578,6.4227,27.6854,422.0779,6.8723
29,000576,广东甘化,29.0061,1679.9786,4.3468,41.3148,1532.3529,2.9542
30,300280,紫天科技,9.2666,1655.055,112.4856,95.7126,958.427,93.9903
31,300353,东土科技,-22.5778,1620.5069,10.4418,18.2221,1531.8182,10.8201
32,600662,强生控股,0.6317,1616.3737,3.3922,18.4463,1338.6139,4.4102
33,002307,北新路桥,26.5145,1606.5751,11.3673,26.8926,-33.6364,2.4137
34,002621,美吉姆,218.1431,1511.1796,78.87899999999999,223.50400000000002,400.0,6.3247
35,002274,华昌化工,18.5783,1493.0273,3.0032,0.4727,1902.0408,2.516
36,600129,太极集团,38.0821,1479.1347,7.6013,9.9523,809.0909,7.2493
37,600410,华胜天成,37.4033,1468.9371,0.4273,-10.9405,929.4118,-0.2164
38,300168,万达信息,23.4195,1452.9097,39.2826,4.6205,228.0,42.0641
39,002399,海普瑞,28.2003,1448.8618,-11.171,3.241,1106.2315,-11.7186
40,300686,智动力,205.8287,1408.0285,8.2933,66.2194,632.3333,-0.5303
41,000605,渤海股份,11.290999999999999,1407.6583,6.3668,10.2284,-46.2857,2.2053
42,600864,哈投股份,4.4304,1393.4392,-0.1599,-2.1086,1485.7143,0.0816
43,300442,普丽盛,4.9802,1370.7611,-26.8872,-5.5763,0.0,-25.2886
44,000969,安泰科技,3.3402,1294.2957,-6.331,-7.9853,467.0213,-5.4399
45,002348,高乐股份,32.1917,1270.2473,4.2555,2.247,,2.8863
46,603586,金麒麟,21.3574,1249.1618,-3.0169,-2.6477,1800.0,-3.0178
47,600127,金健米业,34.5034,1232.9542,2.5541,14.126,1140.7895,0.3354
48,300520,科大国创,156.3142,1184.5404,131.3047,81.0753,1100.0,130.9178
49,002760,凤形股份,44.4091,1176.9683,9.8874,-0.8059,950.0,9.8874
50,600538,国发股份,14.4299,1165.5629,-3.0624,-2.8472,1000.0,-3.0624
51,600587,新华医疗,-6.8376,1106.4684,5.4502,1.5059,1871.4286,16.2223
52,000736,中交地产,106.5466,1096.4338,17.9603,23.4301,300.0,12.4762
53,002575,群兴玩具,1241.2338,1072.9977,1.0817,1.1117,1125.0,1.0817
54,002054,德美化工,-7.997000000000001,1060.1453,2.8801,-2.7031,633.3333,2.4168
55,603508,思维列控,151.0474,1045.9004,64.2948,73.566,925.0,64.3518
56,002607,中公教育,-8.7587,1043.8213,57.8295,132.9714,100.0,59.9022
57,002759,天际股份,8.3693,1019.5686,4.4365,7.7537,1021.0526,4.4365
58,600266,城建发展,4.7689,953.4453,22.0606,16.0164,1116.6667,21.3596
59,300483,沃施股份,359.1098,953.0881,715.4383,294.4581,322.2222,274.8967
60,001872,招商港口,338.9543,921.1507,1349.6235,1682.0374,100.0,628.8784
61,600169,太原重工,72.9568,908.8296,1.2488,5.4512,308.3333,1.1958
62,601555,东吴证券,,872.8614,0.684,3.4767,900.0,0.5718
63,603313,梦百合,28.7788,870.8178,26.8405,48.8875,1450.0,26.0862
64,002812,恩捷股份,171.7534,866.1736,181.5989,321.8921,152.5366,164.428
65,000301,东方盛虹,1996.2236,850.2399,264.8506,438.0526,196.2963,265.2243
66,600222,太龙药业,-13.0937,833.1158,-11.15,-2.3199,530.5556,-10.2673
67,002177,御银股份,-69.5292,816.9548,-4.4079,-9.3782,807.8431,-4.4079
68,600626,申达股份,-8.1718,808.4444,34.3837,13.3487,928.1955,49.0873
69,603131,上海沪工,8.7837,780.2562,55.8005,49.7675,900.0,55.5523
70,002197,证通电子,-11.8074,760.0265,-13.5746,1.1196,0.0,-12.9518
71,600287,江苏舜天,0.1917,753.3481,7.2989999999999995,9.3141,1120.765,8.4592
72,000589,贵州轮胎,-2.3524,753.0377,3.5025,2.3209,400.0,3.5151
73,600262,北方股份,-40.2381,749.8441,21.9172,10.4496,50.0,9.6575
74,300508,维宏股份,-5.4452,717.13,2.9349,12.3923,410.49199999999996,2.9349
75,600259,广晟有色,-7.0745,715.5219,-14.6358,-12.9203,417.2414,-13.1084
76,600604,市北高新,-26.1111,707.2886,20.1185,34.1589,481.8182,4.0727
77,002261,拓维信息,5.9604,705.1922,-35.2514,-28.2341,1100.0,-35.347
78,300250,初灵信息,70.0102,688.9828,-21.996,-18.7569,400.0,-28.4681
79,601616,广电电气,-12.6974,681.6426,4.8741,0.1446,366.6667,4.8427
80,300513,恒实科技,263.4831,675.0523,272.0753,281.0951,1163.8889,299.8531
81,300092,科新机电,37.5093,673.5906,3.2755,16.5161,675.2688,3.2755
82,002641,永高股份,28.2639,672.3782,10.0532,14.3068,400.0,10.0532
83,000949,新乡化纤,19.3833,668.8296,3.4749,20.2374,722.2222,3.4703
84,000531,穗恒运A,-8.6144,662.9296,2.1496,0.1973,931.25,2.1401
85,002315,焦点科技,24.7216,654.0785,-0.423,3.0655,600.0,1.8703
86,002420,*ST毅昌,-25.0706,650.2251,-68.5275,-37.1785,338.0952,-68.2926
87,600206,有研新材,59.4631,643.1621,3.5481,4.6872,466.6667,3.6473
