,code,name,mbrg,nprg,nav,targ,epsg,seg
0,002468,申通快递,583.0083,4086723.1684,616.2619,407.1716,10150.0,647.4373
1,000892,欢瑞世纪,5396.8966,20285.3406,63009.3168,37643.7526,19900.0,63009.3168
2,300189,神农科技,248.43900000000002,18064.4318,1.9729,41.9041,127.3973,1.0553
3,002352,顺丰控股,8499.2014,16456.665,2803.4748,4884.6749,381.8182,2797.1335
4,002067,景兴纸业,24.6052,15053.1961,11.4982,-0.4867,2800.0,11.9269
5,300177,中海达,20.0093,11586.1078,0.6491,8.097000000000001,1100.0,2.7094
6,300775,三角防务,39.577,4525.6784,41.0398,7.2281,,41.0398
7,000971,*ST高升,323.1068,4183.840999999999,115.6708,114.5887,2400.0,115.5367
8,002505,大康农业,60.9142,3054.9008,-0.1228,96.7326,1290.0,-2.4459999999999997
9,000766,通化金马,330.29400000000004,2987.8146,85.2517,27.6207,2200.0,83.5366
10,000038,深大通,236.9654,2882.7057,3202.4617,758.4608,1396.4516,4277.1001
11,600975,新五丰,27.5511,2867.8615,14.8237,13.2464,130.7692,14.4138
12,000820,*ST节能,255.8891,2809.623,178.1007,73.2544,1784.4221,178.1007
13,000541,佛山照明,17.0266,2747.9878,-1.0334,0.8576,1906.9048,-0.6585
14,300783,三只松鼠,116.4739,2535.4374,99.5711,98.0465,2126.2458,99.5711
15,000802,北京文化,165.2192,2447.1433,327.0725,270.876,1479.6703,336.6084
16,002463,沪电股份,12.2337,2256.548,4.2514,-2.0599,2263.6364,4.2514
17,000813,德展健康,182.5128,2091.3087,173.2638,99.1075,4975.7576,252.7803
18,600233,圆通速递,1752.6275,1851.3871,526.4094,633.4259,108.443,666.8768
19,002670,国盛金控,-21.5569,1815.2801,1386.6195,2381.6737,505.1223,1396.7978
20,000034,神州数码,8748.3663,1785.4053,1317.4734,3702.8692,1016.6667,1316.1312
21,600515,海航基础,652.1922,1660.2879999999998,4867.718,2490.1367,303.4392,3764.2583
22,002676,顺威股份,8.1264,1644.3953,2.71,10.0564,700.0,2.8601
23,002647,仁东控股,-40.6847,1604.7161,2.0121,6.5082,1150.0,12.152000000000001
24,600771,广誉远,118.7008,1550.1161,134.5945,100.9373,4300.0,138.9009
25,002407,多氟多,30.93,1529.2013,22.4395,37.4639,382.3529,25.691999999999997
26,002366,台海核电,207.4718,1437.1545,33.0931,19.5828,1700.0,26.4184
27,002120,韵达股份,650.3387,1436.2543,494.8103,629.2321,300.0,559.7623
28,600679,上海凤凰,36.7629,1356.3219,4.0697,4.6981,1171.8447,3.6407
29,000036,华联控股,430.9525,1328.8796,50.0077,50.461999999999996,1812.4797,65.5244
30,600075,新疆天业,146.0353,1325.5356,109.3648,142.8733,848.8273,144.4165
31,600531,豫光金铅,23.6012,1320.2995,115.5024,51.7222,400.0,121.2136
32,600984,建设机械,96.1596,1252.4622,2.7742,7.7036,646.2428,2.7501
33,000150,宜华健康,25.7199,1248.9346,49.1373,58.2539,1289.8829,44.4252
34,600019,宝钢股份,13.2298,1189.1308,7.5931,14.4623,816.6667,7.5022
35,000627,天茂集团,-11.0479,1140.8643,1043.5407,4792.7471,144.4444,693.3565
36,000890,法尔胜,33.6613,1130.3719,-20.7885,195.0629,2434.2466,-23.3018
37,000863,三湘印象,1190.6278,1080.088,119.7305,2.86,427.2727,113.6673
38,300116,坚瑞沃能,668.4451,1056.8431,716.9614,1352.1551,706.2235,718.6978
39,600702,舍得酒业,26.4197,1025.1063,3.5394,5.4177,1027.0142,3.5394
40,300089,文化长城,1.6769999999999998,1003.7899,120.0605,106.4374,337.5,120.0207
41,002232,启明信息,-8.5758,991.2944,4.6089,2.4082,1353.2468,4.5057
