,code,name,mbrg,nprg,nav,targ,epsg,seg
0,000536,华映科技,3051.2923,394052.5022,6615.5182,2762.5492,83266.6667,5143.3883
1,000425,徐工机械,578.1544,53959.1677,323.0909,346.611,6525.0,339.4568
2,000776,广发证券,-100.0,35667.8474,6324.1984,25949.7022,2100.0,5982.964
3,000636,风华高科,34.8968,20382.9052,9.6542,-7.3035,5900.0,9.8749
4,002136,安纳达,127.7078,13772.5028,13.382,12.0422,13675.0,13.382
5,600546,山煤国际,1326.1312,9983.4354,514.7638,1125.6015,2312.3853,345.6499
6,600293,三峡新材,55.4159,4844.3789,6.7676,11.4239,4407.1429,6.9051
7,000671,阳光城,173.0991,2854.7313,172.6916,41.0146,1200.0,55.2617
8,600661,昂立教育,49.4557,2798.667,0.1249,-1.6935,73.5849,0.9036
9,600117,西宁特钢,41.9937,2797.8,-0.7094,3.09,1327.3973,-3.0597
10,600857,宁波中百,30.6618,2762.7537,1.9181,-2.0476,1813.0435,3.2984
11,000612,焦作万方,23.9348,2613.2474,21.8445,8.9147,2647.619,21.8561
12,002067,景兴纸业,30.1989,2509.7759,4.9914,4.1746,400.0,4.5917
13,600868,梅雁吉祥,6.8263,2426.7115,-0.4256,-27.6967,8233.3333,6.2071
14,002064,华峰氨纶,60.2925,2001.5407,18.824,3.5114,1108.0,18.824
15,600186,莲花健康,13.2085,1999.0484,-8.7264,-2.0871,1995.0617,-8.9356
16,600618,氯碱化工,22.1656,1847.1643,-11.8558,-6.0926,2012.5,-11.9723
17,600761,安徽合力,77.1564,1829.1354,13.2252,20.1977,2941.1765,12.4493
18,002172,澳洋健康,141.3905,1740.0441,26.4047,31.4323,1270.9677,29.8442
19,002053,云南能投,14.606,1591.5398,1.444,-0.2526,0.0,2.2124
20,600157,永泰能源,214.1816,1516.5,53.7805,172.4989,1267.7778,18.2638
21,000716,黑芝麻,1.5717,1469.1473,124.6844,21.0945,1467.2727,128.6564
22,600549,厦门钨业,125.696,1429.0092,18.8432,16.1195,1277.451,27.0991
23,600029,南方航空,39.3819,1408.7838,55.9144,15.3604,4233.3333,75.7768
24,600372,中航电子,-57.4699,1315.9277,14.0965,12.8108,1200.0,12.6298
25,600768,宁波富邦,64.3795,1295.1533,0.1966,12.2435,1375.0,0.1966
26,600619,海立股份,65.2074,1294.0389,6.2213,20.9232,1400.0,5.4123
27,002162,悦心健康,9.013,1261.1523,-4.7707,19.2422,1200.0,1.3646
28,002244,滨江集团,340.1071,1067.0919999999999,31.5952,35.6454,850.0,28.6675
29,600883,博闻科技,-50.7311,1066.2475,11.9643,-2.3384,1035.5,12.0021
30,600295,鄂尔多斯,55.885,1038.128,15.6983,22.142,1450.0,17.5441
31,600333,长春燃气,21.1559,1027.4603,9.3055,20.8942,800.0,9.4455
32,600307,酒钢宏兴,62.7848,1022.2865,124.5507,138.7077,311.5702,122.9374
33,600019,宝钢股份,49.5998,978.0124,10.5567,7.0209,1050.0,10.8618
34,600363,联创光电,7.9862,976.2669999999999,8.2375,-1.435,876.9231,8.7406
35,600433,冠豪高新,36.7824,973.1953,71.8474,-7.9738,504.8193,72.3007
36,000949,新乡化纤,52.665,934.5051,34.583,21.8443,923.8532,34.583
37,601168,西部矿业,78.3003,929.5912,5.5997,-3.4723,1100.0,9.2723
38,002057,中钢天源,48.3642,870.61,2.4532,1.5929,600.0,2.2456
39,600710,苏美达,74.1703,865.555,22.2044,19.6199,925.0,22.2807
40,000738,航发控制,229.0685,864.4917,422.2637,560.4382,496.875,427.5638
41,600823,世茂股份,371.059,842.6646,28.4913,63.3635,305.1724,12.2451
42,002245,澳洋顺昌,93.4103,821.2548,14.7859,51.6707,1013.5,18.3284
43,000709,河钢股份,219.4977,811.9688,129.012,148.8962,233.3333,139.578
44,600647,同达创业,177.9919,797.2275,130.4772,-24.5596,314.9466,138.7028
45,002182,云海金属,140.4701,797.1208,8.7113,21.7933,1100.0,1.7989
46,000698,沈阳化工,69.0253,770.013,3.9236,4.2118,440.7407,5.6314
47,600284,浦东建设,-35.2985,751.205,25.3942,40.405,407.5499,14.7605
48,600712,南宁百货,25.1581,749.6062,30.4662,17.6877,595.8667,34.6037
49,000029,深深房A,78.4065,733.0348,6.2144,49.7715,734.2105,6.3082
50,601607,上海医药,95.2646,721.1556,419.7777,187.50599999999997,213.2305,420.41900000000004
51,600397,安源煤业,40.8311,713.2410000000001,12.8747,1.5177,3621.2766,10.8321
52,600815,*ST厦工,101.8312,682.0703,28.6148,30.3131,728.5714,28.3065
53,000521,长虹美菱,78.5704,644.7904,25.1302,50.7148,620.0272,25.3645
54,600460,士兰微,98.4515,641.8437,26.2121,11.7358,650.0,26.241
55,002137,麦达数字,178.7247,610.7603,0.9384,53.5108,601.0,4.5237
56,600789,鲁抗医药,17.9713,607.6435,7.1789,11.9258,683.3333,7.0403
57,600259,广晟有色,50.5695,601.533,18.1625,31.1681,165.4867,17.4429
58,600673,东阳光,80.78,565.8735,23.6024,3.3861,500.0,11.5442
59,600629,华建集团,89.5877,563.0296,13.9414,3.0273,416.6667,23.6556
60,000897,*ST津滨,182.5182,537.1277,-23.7033,7.6295,303.7037,-4.1085
61,000982,*ST中绒,132.0593,529.194,17.5442,42.4482,455.5556,20.92
62,600683,京投发展,-39.3656,525.3386,30.3674,112.6123,234.0,6.7964
63,600782,新钢股份,79.3976,521.0578,5.1206,14.092,566.6667,5.0566
64,000760,*ST斯太,9.1451,509.4775,32.7771,-7.8912,-1067.7419,-2.7297
65,600863,内蒙华电,5.0409,506.6649,24.4253,-0.0556,-3000.0,22.8166
66,600176,中国巨石,52.8545,506.283,-19.1193,5.7909,499.6764,-14.2236
67,000533,顺钠股份,-2.2297,505.7379,48.7179,11.036,400.0,47.0126
68,601975,招商南油,40.5159,501.8804,2.0004,18.9233,500.0,2.1578
69,000656,金科股份,-6.5849,490.1091,6.9255,5.0838,520.0,6.9255
70,600126,杭钢股份,31.1891,484.9513,3.702,12.0365,566.6667,6.684
71,600158,中体产业,67.2802,465.535,3.5251,6.2376,183.2753,2.1378
72,600354,*ST敦种,-3.4761,454.6751,25.1456,14.0532,-103.913,11.1831
73,000927,*ST夏利,11.043,446.8618,9.0606,3.1768,501.3333,9.033
74,600745,闻泰科技,161.1379,431.7737,45.8563,54.4523,440.0,44.7674
75,002156,通富微电,72.7234,423.4891,8.1051,29.4598,412.8205,8.1051
76,002208,合肥城建,127.7099,420.8206,23.3185,66.5852,158.3333,24.1254
77,002241,歌尔股份,189.2636,413.1766,18.0725,66.2817,211.1111,19.4264
78,000626,远大控股,73.2812,399.7461,38.1263,39.9896,1869.6970000000001,26.8641
79,000970,中科三环,69.5385,390.955,8.1562,18.8853,395.6667,9.3488
80,000933,神火股份,127.6953,386.265,35.5362,25.8982,143.4028,31.4838
81,600104,上汽集团,140.0587,382.3266,60.3242,47.523,211.7647,28.8845
82,002007,华兰生物,207.4048,380.9323,76.1068,67.918,155.7143,64.6198
83,002254,泰和新材,37.407,376.8393,9.3306,-2.3175,207.2626,10.2205
84,000066,中国长城,1863.5937,355.3005,424.2582,729.6499,-39.2778,24.8344
85,600805,悦达投资,-21.3269,344.0394,34.8082,-1.8188,588.8889,51.0231
86,600375,华菱星马,62.9618,341.2431,39.5477,20.7161,344.4444,39.5477
87,002069,獐子岛,43.107,333.4555,17.2135,52.8551,105.5556,18.3085
88,600418,江淮汽车,73.3128,331.3725,14.9404,8.045,322.2222,14.2287
89,000829,天音控股,50.4926,323.0528,24.8908,19.892,350.0,26.1017
90,002144,宏达高科,9.8373,316.5195,8.4731,9.7111,332.4324,8.4913
91,000790,华神科技,9.6275,315.1626,9.7782,-0.6338,162.5,15.0885
92,600379,宝光股份,23.4156,314.1618,8.502,3.3303,388.0952,8.5637
93,002020,京新药业,22.3939,306.1218,3.0046,-12.8117,331.25,3.0269999999999997
94,002063,远光软件,83.18799999999999,303.6154,44.0559,46.0807,208.3333,44.3032
95,000020,深华发A,72.7328,298.5916,6.8093,26.8567,306.6667,6.8093
96,600660,福耀玻璃,52.6762,296.1338,41.0076,3.8553,300.0,41.0076
97,000901,航天科技,433.3294,294.8238,130.7029,148.2713,227.5109,129.4019
98,600493,凤竹纺织,28.9884,294.5804,3.7129,6.5195,288.8594,3.7129
99,000796,凯撒旅业,-60.2797,284.7146,41.0209,-0.4751,98.6957,25.5883
100,600971,恒源煤电,179.1524,284.6808,90.428,108.3203,125.8621,91.9404
101,600383,金地集团,150.3185,277.8066,68.8759,55.8192,107.6923,70.2077
102,000488,晨鸣纸业,22.4898,274.0052,4.265,2.1463,281.5789,5.4216
103,002008,大族激光,68.6642,270.6671,3.8284,70.3079,305.0,6.8613
104,000929,兰州黄河,-18.3713,270.316,18.0833,4.2493,605.7143,25.8165
105,000810,创维数字,31.9752,269.2033,12.3239,2.8682,480.4,11.6984
106,600653,申华控股,94.3336,260.6972,3.8059,17.1604,121.1009,1.6512
107,600175,美都能源,72.0635,258.7968,16.3596,3.1875,60.0,16.4071
108,600703,三安光电,69.1843,257.2072,216.5945,224.0473,56.5217,209.3024
109,000581,威孚高科,110.1804,257.1901,21.5363,31.2082,273.3333,26.9119
110,601118,海南橡胶,46.0116,254.0972,9.523,16.438,-100.0,9.3156
111,002102,ST冠福,-25.090999999999998,249.16400000000002,5.6592,10.8772,0.0,0.9532
112,000799,酒鬼酒,30.358,247.5035,15.0503,14.0641,250.6466,14.8241
