,code,name,mbrg,nprg,nav,targ,epsg,seg
0,000801,四川九洲,19.8979,11023.9295,2.7704,8.3437,1122.5352,3.1063
1,000616,海航投资,179.0924,4265.6001,10.215,-35.0114,2300.0,9.6479
2,002755,奥赛康,974.4786,3775.0833,214.6845,241.3735,709.0909,254.06
3,600691,阳煤化工,7.4669,3211.2865,34.7612,-0.9281,11.0606,54.8774
4,000037,深南电A,-7.8616,3202.4641,0.6152,14.68,6.6667,0.983
5,300272,开能健康,27.3528,3120.1104,-31.8515,-38.4215,386.6667,42.1108
6,600985,淮北矿业,5617.4238,3108.4179999999997,1000.2844,2337.342,309.7561,876.3032
7,600733,北汽蓝谷,42903.6125,2861.4161,6826.4031,11154.8059,18.4615,8344.1318
8,002159,三特索道,20.1616,2736.8812,12.3428,7.1718,2325.0,16.3109
9,002290,*ST中科,21.1433,2549.9205,2.7902,4.5132,2500.0,2.7902
10,300280,紫天科技,84.8948,2414.8626,109.771,105.12700000000001,1514.7309,92.2303
11,000401,冀东水泥,101.7603,1851.9170000000001,111.3834,51.0768,1242.6829,44.6667
12,002607,中公教育,-6.412999999999999,1532.5405,52.4001,55.6249,144.4444,54.4903
13,300423,鲁亿通,1048.1273,1530.2546,494.5314,843.5484,534.6154,494.5314
14,600740,山西焦化,20.5835,1521.1,260.6673,81.5291,909.25,333.0119
15,300192,科斯伍德,103.2234,1421.4935,4.9510000000000005,-4.613,500.0,4.261
16,300413,芒果超媒,223.7747,1354.3448,230.041,432.5368,411.1111,235.8889
17,000014,沙河股份,-30.2474,1306.2534,18.7596,25.4517,1814.8148,19.4359
18,300189,神农科技,-61.9227,1256.2465,-31.6209,-39.891,-224.375,-1.218
19,600177,雅戈尔,-2.0738,1151.5379,16.1804,12.9906,1187.5,15.6228
20,600387,海越能源,86.1564,1080.6373,13.9299,-1.516,88.5714,13.7075
21,000899,赣能股份,20.758000000000003,1045.9117,4.2184,3.5580000000000003,1024.2604,4.2184
22,000516,国际医学,-49.7636,1039.981,59.0965,25.2662,1010.0,58.2212
23,600199,金种子酒,1.892,1021.7235,4.2218,1.9377,1700.0,4.1922
24,600738,兰州民百,1.1819,1004.4066,65.0813,14.4638,1005.4645,65.0813
25,600215,长春经开,41.1596,984.9661,3.8989,-9.8719,950.5,3.9037
26,600812,华北制药,19.5178,909.9427,4.3832,4.4621,666.6667,2.5649
27,300205,天喻信息,23.8068,893.6133,6.1212,14.2316,347.4286,3.6671
28,603032,德新交运,-13.6669,864.5215,57.4852,62.7533,710.0,57.7444
29,000560,我爱我家,710.9095,818.4588,18.0628,7.2186,335.634,20.9683
30,600378,昊华科技,693.7305,808.3471,526.4063,682.6133,215.0,511.6709
31,000032,深桑达A,-6.9952,755.3769,-3.3558,11.7282,308.48,-7.2386
32,002353,杰瑞股份,44.2316,740.7972,5.8574,14.8323,814.2857,5.8041
33,002240,威华股份,25.0423,724.0525,5.4675,23.9018,500.0,6.0318
34,000543,皖能电力,9.904,706.7144,4.4319999999999995,8.8604,342.8571,-3.3443
35,688398,赛特新材,50.0759,697.7656,23.7667,19.4848,700.0,23.7667
36,688005,容百科技,61.8788,674.6998,103.1741,94.8799,,103.7932
37,002225,濮耐股份,37.2507,654.7937,9.2266,7.417000000000001,733.3333,9.6244
38,300107,建新股份,164.6666,653.384,60.4017,59.7238,653.0446,60.4017
39,002189,中光学,183.0108,640.1713,55.5633,183.1014,518.1818,66.5918
40,600810,神马股份,4.3839999999999995,636.9098,34.3449,10.3985,880.0,25.6767
41,002272,川润股份,9.0414,594.8114,4.8081,13.7162,600.6536,4.7929
42,002798,帝欧家居,707.3093,589.1059,208.6224,362.1873,60.3175,209.0021
43,000005,世纪星源,-8.4271,583.4177,12.4574,7.1881,869.6552,12.6085
44,002377,国创高新,78.3935,561.168,6.3677,2.1158,325.0,6.5113
45,600984,建设机械,21.765,550.6017,4.7619,21.6234,417.0391,4.7534
46,000839,中信国安,-8.8947,538.2438,23.9192,4.6886,673.1118,36.7714
47,002316,亚联发展,279.2043,536.8076,-14.433,3.8375,-510.9855,5.7832
48,600675,中华企业,151.8073,527.9389,206.3825,103.2811,180.6122,280.6461
49,600423,ST柳化,9.75,510.3855,5519.8112,-14.3945,500.0,5566.084
50,300483,沃施股份,-12.0276,504.3777,748.3219,1002.8651,0.0,260.249
51,002299,圣农发展,13.6673,483.6525,23.7043,11.0107,374.0827,24.0998
52,600262,北方股份,34.2833,477.5003,21.0937,0.6597,204.5455,9.408
53,000759,中百集团,0.0156,474.3548,11.7453,3.2093,534.4411,13.0093
54,601005,重庆钢铁,71.0299,459.0958,10.2815,7.6797,400.0,10.7683
55,600050,中国联通,5.8392,452.3097,3.2317,-5.5534,602.6596,3.5091
56,600152,维科技术,0.3417,452.1222,-1.5772,-9.0882,178.7946,-0.6058
57,300283,温州宏丰,16.7164,442.4141,2.7657,-3.0075,150.0,3.3443
58,601616,广电电气,-7.6578,432.8957,4.4423,2.3452,462.0253,4.4924
59,600655,豫园股份,97.3976,420.3134,182.4057,253.5215,75.5647,158.9094
60,600227,圣济堂,43.2526,418.1537,4.1641,-3.8632,423.1818,4.1554
61,002399,海普瑞,80.3219,401.0496,-18.758,3.5306,369.2308,-19.9511
62,002115,三维通信,200.7875,400.1527,29.9964,5.593999999999999,249.6491,29.0129
63,600316,洪都航空,-4.4357,375.2636,-0.7138,1.3004,383.4112,-0.7214
64,600456,宝钛股份,18.5581,371.1373,3.3743,5.4483,557.1142,3.4922
65,002059,云南旅游,39.4018,364.4495,9.8423,-13.5648,581.1032,28.2703
